,player_id,season,Age,Competition,Club,club_id,position_group,New_season,Squad,Appearances,club_clean_sheet,player_clean_sheet,Goals conceded,PPG,Goals,Own goals,Assists,Penalty goals,Yellow cards,Second yellow cards,Red cards,Substitutions on,Substitutions off,Minutes played,Minutes per goal,market_value
0,177907,2017,24,Premier League,Leicester City,1003,Defender,False,38,38,8,0,0,1.24,2,0,3,0,7,0,0,0,0,3420,1710,25000000.0
1,214056,2017,22,Premier League,Leicester City,1003,Defender,False,19,8,8,0,0,1.13,0,0,0,0,0,1,0,2,2,490,0,5000000.0
2,316125,2017,20,Premier League,Leicester City,1003,Defender,False,32,24,8,0,0,1.33,0,0,2,0,1,1,0,4,3,1852,0,8000000.0
5,42412,2021,33,Premier League,Leicester City,1003,Defender,False,20,18,7,0,0,1.61,1,0,1,0,3,0,0,2,4,1350,1350,4000000.0
6,99331,2021,28,Premier League,Leicester City,1003,Defender,True,25,10,7,0,0,1.2,0,0,0,0,2,0,0,4,1,563,0,13000000.0
8,215876,2021,27,Premier League,Leicester City,1003,Defender,False,24,14,7,0,0,1.57,1,0,3,0,3,0,0,1,4,992,992,20000000.0
9,262226,2021,25,Premier League,Leicester City,1003,Defender,False,29,27,7,0,0,1.52,1,0,0,0,1,0,0,5,2,2124,2124,28000000.0
12,475411,2021,20,Premier League,Leicester City,1003,Defender,False,9,7,7,0,0,1.43,0,0,0,0,2,0,0,0,0,630,0,40000000.0
13,505194,2021,20,Premier League,Leicester City,1003,Defender,False,27,22,7,0,0,1.27,0,0,1,0,2,0,0,1,1,1912,0,12000000.0
16,82105,2017,25,Premier League,Liverpool FC,31,Defender,False,26,25,10,0,0,2.16,1,0,0,0,3,0,0,3,0,1994,1994,25000000.0
17,85177,2017,26,Premier League,Liverpool FC,31,Defender,False,5,3,10,0,0,0.67,0,0,0,0,1,0,0,1,1,174,0,20000000.0
18,139208,2017,25,Premier League,Liverpool FC,31,Defender,True,15,14,10,0,0,1.79,0,0,0,0,1,0,0,0,0,1260,0,50000000.0
19,207917,2017,24,Premier League,Liverpool FC,31,Defender,False,25,16,10,0,0,1.69,0,0,0,0,1,0,0,2,0,1264,0,10000000.0
24,85177,2018,27,Premier League,Liverpool FC,31,Defender,False,6,4,21,0,0,3.0,0,0,0,0,0,0,0,3,0,108,0,12000000.0
26,207917,2018,25,Premier League,Liverpool FC,31,Defender,False,18,2,21,0,0,3.0,0,0,0,0,0,0,0,0,1,156,0,9000000.0
28,256178,2018,21,Premier League,Liverpool FC,31,Defender,False,18,16,21,0,0,2.63,0,0,0,0,2,0,0,4,1,1060,0,35000000.0
32,234803,2019,25,Premier League,Liverpool FC,31,Defender,False,36,36,17,0,0,2.64,2,0,12,0,2,0,0,2,4,3113,1557,64000000.0
33,256178,2019,22,Premier League,Liverpool FC,31,Defender,False,37,28,17,0,0,2.64,0,0,0,0,7,0,0,6,1,1998,0,33500000.0
35,371814,2019,22,Premier League,Liverpool FC,31,Defender,False,2,0,17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,800000.0
39,139208,2020,28,Premier League,Liverpool FC,31,Defender,False,5,5,12,0,0,2.0,1,0,0,0,1,0,0,0,1,371,371,55000000.0
42,257097,2020,24,Premier League,Liverpool FC,31,Defender,False,4,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3000000.0
44,338070,2020,24,Premier League,Liverpool FC,31,Defender,False,22,2,12,0,0,1.5,0,0,0,0,0,0,0,2,0,5,0,8000000.0
45,361260,2020,20,Premier League,Liverpool FC,31,Defender,False,10,9,12,0,0,1.56,0,0,0,0,3,0,0,0,2,803,0,25000000.0
46,361260,2020,20,Premier League,Liverpool FC,31,Defender,False,10,9,12,0,0,1.56,0,0,0,0,3,0,0,0,2,803,0,25000000.0
47,371814,2020,23,Premier League,Liverpool FC,31,Defender,False,30,17,12,0,0,2.24,1,0,1,0,2,0,0,2,0,1454,1454,8000000.0
49,503680,2020,19,Premier League,Liverpool FC,31,Defender,False,31,6,12,0,0,1.83,0,0,0,0,1,0,0,3,3,248,0,8000000.0
50,696324,2020,17,Premier League,Liverpool FC,31,Defender,False,3,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,500000.0
52,139208,2021,29,Premier League,Liverpool FC,31,Defender,False,35,34,21,0,0,2.41,3,0,4,0,3,0,0,0,0,3060,1020,55000000.0
53,234803,2021,27,Premier League,Liverpool FC,31,Defender,False,33,29,21,0,0,2.41,3,0,10,0,5,0,1,0,3,2541,847,65000000.0
54,256178,2021,24,Premier League,Liverpool FC,31,Defender,False,29,8,21,0,0,2.5,0,0,1,0,2,0,0,4,1,327,0,18000000.0
55,314353,2021,22,Premier League,Liverpool FC,31,Defender,False,34,32,21,0,0,2.38,2,0,12,0,2,0,0,0,2,2854,1427,80000000.0
58,371814,2021,24,Premier League,Liverpool FC,31,Defender,False,4,0,21,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8000000.0
59,503679,2021,20,Premier League,Liverpool FC,31,Defender,False,1,0,21,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4000000.0
61,551001,2021,18,Premier League,Liverpool FC,31,Defender,False,3,0,21,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,400000.0
62,624258,2021,17,Premier League,Liverpool FC,31,Defender,False,1,0,21,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1000000.0
65,54906,2017,27,Premier League,Manchester United,985,Defender,False,17,8,19,0,0,2.13,0,0,0,0,0,0,0,3,1,442,0,10000000.0
68,183288,2017,21,Premier League,Manchester United,985,Defender,False,21,11,19,0,0,2.18,0,0,0,0,2,0,0,3,1,788,0,15000000.0
69,184573,2017,22,Premier League,Manchester United,985,Defender,False,26,17,19,0,0,2.0,0,0,0,0,1,0,0,4,0,1281,0,25000000.0
71,342046,2017,19,Premier League,Manchester United,985,Defender,False,4,1,19,0,0,3.0,0,0,0,0,0,0,0,1,0,0,0,1000000.0
72,48859,2019,30,Serie A,AC Milan,5,Defender,False,16,15,13,0,0,2.53,0,0,0,0,2,0,0,0,3,1243,0,5200000.0
73,86784,2019,26,Serie A,AC Milan,5,Defender,False,15,5,13,0,0,1.2,0,0,0,0,0,0,0,0,2,387,0,5500000.0
75,197470,2019,25,Serie A,AC Milan,5,Defender,False,6,0,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,11000000.0
76,197747,2019,24,Serie A,AC Milan,5,Defender,False,35,35,13,0,0,1.69,1,0,0,0,4,0,0,0,1,3092,3092,36000000.0
77,262523,2019,22,Serie A,AC Milan,5,Defender,False,34,25,13,0,0,1.76,1,0,1,0,2,1,1,9,4,1619,1619,9500000.0
78,323167,2019,19,Serie A,AC Milan,5,Defender,False,37,9,13,0,0,2.0,0,0,0,0,1,0,0,3,1,678,0,2700000.0
80,48859,2020,31,Serie A,AC Milan,5,Defender,False,31,28,14,0,0,2.0,0,0,2,0,3,0,0,0,6,2397,0,10000000.0
81,111227,2020,26,Serie A,AC Milan,5,Defender,False,15,3,14,0,0,2.0,0,0,0,0,0,0,0,3,0,25,0,4500000.0
84,303254,2020,22,Serie A,AC Milan,5,Defender,True,20,17,14,0,0,2.06,1,0,0,0,0,0,0,1,0,1465,1465,28000000.0
85,303254,2020,22,Serie A,AC Milan,5,Defender,True,20,17,14,0,0,2.06,1,0,0,0,0,0,0,1,0,1465,1465,28000000.0
88,357147,2020,21,Serie A,AC Milan,5,Defender,True,35,21,14,0,0,2.1,1,0,1,0,4,0,0,11,1,1078,1078,10000000.0
89,357147,2020,21,Serie A,AC Milan,5,Defender,True,35,21,14,0,0,2.1,1,0,1,0,4,0,0,11,1,1078,1078,10000000.0
90,585949,2020,20,Serie A,AC Milan,5,Defender,True,36,13,14,0,0,1.69,1,0,0,0,1,0,0,6,4,725,725,7000000.0
91,621123,2020,18,Serie A,AC Milan,5,Defender,False,1,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
93,111227,2021,27,Serie A,AC Milan,5,Defender,False,14,1,18,0,0,3.0,0,0,0,0,0,0,0,1,0,12,0,2500000.0
94,111227,2021,27,Serie A,AC Milan,5,Defender,False,14,1,18,0,0,3.0,0,0,0,0,0,0,0,1,0,12,0,2500000.0
96,197747,2021,26,Serie A,AC Milan,5,Defender,False,29,19,18,0,0,2.16,1,0,0,0,4,0,1,3,1,1407,1407,17000000.0
97,262523,2021,24,Serie A,AC Milan,5,Defender,False,27,26,18,0,0,2.42,2,0,3,0,2,0,0,2,7,2124,1062,25000000.0
99,303254,2021,23,Serie A,AC Milan,5,Defender,False,32,31,18,0,0,2.45,0,0,0,0,4,0,0,1,2,2719,0,50000000.0
100,323167,2021,21,Serie A,AC Milan,5,Defender,False,36,8,18,0,0,2.0,0,0,0,0,3,0,0,2,3,537,0,6000000.0
101,339808,2021,23,Serie A,AC Milan,5,Defender,False,32,32,18,0,0,2.28,5,0,6,1,5,1,1,2,2,2713,543,55000000.0
104,199704,2021,33,Ligue 1,Stade Reims,1421,Defender,False,34,34,11,0,0,1.12,2,0,0,0,5,0,1,0,0,2984,1492,1200000.0
106,292808,2021,23,Ligue 1,Stade Reims,1421,Defender,False,37,37,11,0,0,1.22,4,0,0,0,2,0,0,0,0,3330,833,10000000.0
109,502511,2021,20,Ligue 1,Stade Reims,1421,Defender,False,2,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0
110,570817,2021,21,Ligue 1,Stade Reims,1421,Defender,False,19,18,11,0,0,1.28,1,0,0,0,3,0,0,5,3,1294,1294,3500000.0
113,805908,2021,19,Ligue 1,Stade Reims,1421,Defender,False,36,24,11,0,0,1.29,1,0,1,0,4,0,0,13,8,1002,1002,2000000.0
114,919173,2021,17,Ligue 1,Stade Reims,1421,Defender,False,2,1,11,0,0,1.0,0,0,0,0,0,0,0,1,0,3,0,200000.0
115,32113,2018,26,Serie A,Torino FC,416,Defender,False,37,37,15,0,0,1.7,4,0,1,0,6,0,0,0,3,3274,819,20000000.0
119,183031,2018,25,Serie A,Torino FC,416,Defender,True,29,17,15,0,0,1.35,0,0,0,0,2,0,0,1,2,1389,0,5000000.0
120,183031,2018,25,Serie A,Torino FC,416,Defender,True,29,17,15,0,0,1.35,0,0,0,0,2,0,0,1,2,1389,0,5000000.0
121,236490,2018,21,Serie A,Torino FC,416,Defender,True,32,30,15,0,0,1.63,1,0,3,0,5,0,1,8,6,2158,2158,10000000.0
122,236490,2018,21,Serie A,Torino FC,416,Defender,True,32,30,15,0,0,1.63,1,0,3,0,5,0,1,8,6,2158,2158,10000000.0
123,379807,2018,21,Serie A,Torino FC,416,Defender,False,11,2,15,0,0,0.5,0,0,0,0,0,0,0,1,1,90,0,8000000.0
129,60577,2019,29,Serie A,Torino FC,416,Defender,False,33,31,7,0,0,1.0,1,0,0,0,4,1,0,1,0,2692,2692,11000000.0
130,183031,2019,26,Serie A,Torino FC,416,Defender,False,35,17,7,0,0,1.18,0,1,0,0,0,0,0,8,4,847,0,3200000.0
131,236490,2019,22,Serie A,Torino FC,416,Defender,False,37,32,7,0,0,1.13,0,0,2,0,8,0,0,12,8,2074,0,8000000.0
132,247377,2019,23,Serie A,Torino FC,416,Defender,False,13,3,7,0,0,2.0,1,0,0,0,0,0,0,0,1,248,248,4000000.0
141,171399,2020,25,Serie A,Torino FC,416,Defender,True,28,14,8,0,0,0.93,0,0,0,0,0,0,0,7,6,567,0,3500000.0
143,379807,2020,23,Serie A,Torino FC,416,Defender,False,34,23,8,0,0,0.78,0,0,0,0,8,0,0,2,1,1958,0,5000000.0
144,386446,2020,21,Serie A,Torino FC,416,Defender,False,36,12,8,0,0,0.83,0,0,0,0,4,0,0,3,2,856,0,2500000.0
145,516716,2020,23,Serie A,Torino FC,416,Defender,False,37,33,8,0,0,1.09,5,0,1,0,2,0,0,0,1,2936,587,10000000.0
146,648779,2020,19,Serie A,Torino FC,416,Defender,False,31,28,8,0,0,0.89,1,0,3,0,2,1,0,8,5,1851,1851,7000000.0
148,113133,2020,29,Serie A,ACF Fiorentina,430,Defender,False,34,32,10,0,0,1.09,1,0,2,0,5,0,0,0,5,2748,2748,7500000.0
150,126711,2020,28,Serie A,ACF Fiorentina,430,Defender,False,15,5,10,0,0,0.2,0,0,0,0,0,0,0,3,1,205,0,3500000.0
151,163639,2020,28,Serie A,ACF Fiorentina,430,Defender,False,3,3,10,0,0,1.0,0,1,0,0,2,0,0,0,0,270,0,3500000.0
156,413507,2020,22,Serie A,ACF Fiorentina,430,Defender,False,35,34,10,0,0,1.06,3,0,1,0,7,0,1,0,1,3036,1012,25000000.0
157,124555,2021,28,Serie A,ACF Fiorentina,430,Defender,False,37,37,12,0,0,1.65,4,1,1,1,3,1,0,0,11,3165,791,10000000.0
158,143559,2021,28,Serie A,ACF Fiorentina,430,Defender,True,29,5,12,0,0,0.8,0,0,0,0,1,0,0,3,0,216,0,1500000.0
160,280730,2021,25,Serie A,ACF Fiorentina,430,Defender,True,30,25,12,0,0,1.56,1,0,1,0,4,0,1,7,5,1731,1731,12000000.0
161,346561,2021,22,Serie A,ACF Fiorentina,430,Defender,False,1,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2500000.0
163,380350,2021,23,Serie A,ACF Fiorentina,430,Defender,False,38,30,12,0,0,1.77,0,0,0,0,3,0,0,7,1,2236,0,14000000.0
174,298975,2018,20,Serie A,US Sassuolo,6574,Defender,False,38,35,13,0,0,1.17,2,2,7,0,2,0,0,3,2,2974,1487,13000000.0
176,340879,2018,20,Serie A,US Sassuolo,6574,Defender,False,16,14,13,0,0,0.93,2,0,0,0,3,0,0,0,0,1260,630,15000000.0
177,401527,2018,20,Serie A,US Sassuolo,6574,Defender,False,35,33,13,0,0,1.24,1,0,1,0,9,0,1,4,1,2670,2670,10000000.0
179,123261,2019,29,Serie A,US Sassuolo,6574,Defender,False,14,9,7,0,0,1.33,0,0,0,0,0,0,0,1,2,708,0,4800000.0
182,256678,2019,22,Serie A,US Sassuolo,6574,Defender,False,23,18,7,0,0,1.44,0,0,0,0,3,0,0,2,1,1476,0,4800000.0
184,310458,2019,23,Serie A,US Sassuolo,6574,Defender,False,15,8,7,0,0,1.88,1,0,0,0,1,0,0,7,1,139,139,3200000.0
185,310458,2019,23,Serie A,US Sassuolo,6574,Defender,False,15,8,7,0,0,1.88,1,0,0,0,1,0,0,7,1,139,139,3200000.0
187,353922,2019,20,Serie A,US Sassuolo,6574,Defender,False,38,24,7,0,0,1.25,2,0,3,0,4,0,0,11,5,1267,634,4500000.0
189,401527,2019,21,Serie A,US Sassuolo,6574,Defender,False,22,15,7,0,0,1.47,1,0,1,0,6,0,0,3,9,1019,1019,6300000.0
192,123261,2020,30,Serie A,US Sassuolo,6574,Defender,True,30,24,8,0,0,1.88,2,1,1,0,6,0,0,2,10,1844,922,3500000.0
195,311178,2020,24,Serie A,US Sassuolo,6574,Defender,False,38,23,8,0,0,1.78,1,0,1,0,1,1,0,7,7,1456,1456,4500000.0
196,353922,2020,21,Serie A,US Sassuolo,6574,Defender,False,36,28,8,0,0,1.79,0,0,1,0,2,0,0,10,14,1677,0,9000000.0
198,21763,2021,37,Serie A,US Sassuolo,6574,Defender,False,35,2,4,0,0,1.5,0,0,0,0,0,0,0,2,0,9,0,300000.0
202,242940,2021,27,Serie A,US Sassuolo,6574,Defender,False,13,1,4,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,1000000.0
203,256678,2021,24,Serie A,US Sassuolo,6574,Defender,False,1,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1500000.0
204,277167,2021,29,Serie A,US Sassuolo,6574,Defender,False,37,36,4,0,0,1.31,1,0,1,0,4,1,0,1,2,3126,3126,7000000.0
206,353922,2021,22,Serie A,US Sassuolo,6574,Defender,False,37,31,4,0,0,1.42,0,0,1,0,5,0,0,7,8,2045,0,7000000.0
207,401527,2021,23,Serie A,US Sassuolo,6574,Defender,False,34,23,4,0,0,1.3,0,0,1,0,5,0,0,4,6,1731,0,6000000.0
208,555015,2021,22,Serie A,US Sassuolo,6574,Defender,False,19,10,4,0,0,1.9,0,0,0,0,1,0,0,10,0,204,0,5000000.0
213,192635,2017,20,Bundesliga,Borussia Mönchengladbach,18,Defender,False,33,33,8,0,0,1.42,2,0,3,0,6,0,0,0,2,2917,1459,17000000.0
214,314295,2017,18,Bundesliga,Borussia Mönchengladbach,18,Defender,True,24,7,8,0,0,1.86,0,0,0,0,1,0,0,2,2,463,0,5000000.0
215,314295,2017,18,Bundesliga,Borussia Mönchengladbach,18,Defender,True,24,7,8,0,0,1.86,0,0,0,0,1,0,0,2,2,463,0,5000000.0
217,47587,2018,28,Bundesliga,Borussia Mönchengladbach,18,Defender,False,31,14,13,0,0,1.79,0,0,1,0,0,0,0,4,2,930,0,3000000.0
218,124502,2018,24,Bundesliga,Borussia Mönchengladbach,18,Defender,False,27,27,13,0,0,1.63,2,0,0,0,2,0,0,0,1,2380,1190,35000000.0
221,47587,2019,29,Bundesliga,Borussia Mönchengladbach,18,Defender,False,28,17,7,0,0,2.06,0,0,0,0,6,0,0,6,5,1010,0,2400000.0
222,85791,2019,26,Bundesliga,Borussia Mönchengladbach,18,Defender,False,31,31,7,0,0,1.87,1,0,3,0,9,0,0,0,4,2713,2713,14500000.0
223,124502,2019,25,Bundesliga,Borussia Mönchengladbach,18,Defender,False,31,31,7,0,0,1.9,1,0,2,0,2,0,0,0,1,2781,2781,28000000.0
226,340480,2019,21,Bundesliga,Borussia Mönchengladbach,18,Defender,False,8,2,7,0,0,3.0,0,0,0,0,0,0,0,2,0,0,0,450000.0
228,47587,2020,30,Bundesliga,Borussia Mönchengladbach,18,Defender,False,31,8,8,0,0,2.38,0,0,0,0,1,0,0,5,1,265,0,1400000.0
231,192635,2020,23,Bundesliga,Borussia Mönchengladbach,18,Defender,False,31,29,8,0,0,1.41,3,0,2,0,1,0,0,0,2,2537,846,28000000.0
232,284732,2020,25,Bundesliga,Borussia Mönchengladbach,18,Defender,False,26,25,8,0,0,1.44,4,0,0,1,7,0,0,5,7,1811,453,22000000.0
237,192635,2021,24,Bundesliga,Borussia Mönchengladbach,18,Defender,False,28,28,5,0,0,1.21,1,0,0,0,3,0,1,0,1,2432,2432,18000000.0
238,196231,2021,25,Bundesliga,Borussia Mönchengladbach,18,Defender,True,10,8,5,0,0,1.38,0,0,0,0,1,0,0,1,2,599,0,8000000.0
239,284732,2021,26,Bundesliga,Borussia Mönchengladbach,18,Defender,False,23,23,5,0,0,1.09,4,0,2,2,6,0,0,1,1,2020,505,17000000.0
241,392133,2021,20,Bundesliga,Borussia Mönchengladbach,18,Defender,False,4,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
242,403898,2021,21,Bundesliga,Borussia Mönchengladbach,18,Defender,False,23,17,5,0,0,1.53,0,0,1,0,5,0,0,2,2,1384,0,4500000.0
243,504153,2021,18,Bundesliga,Borussia Mönchengladbach,18,Defender,False,33,30,5,0,0,1.23,1,0,2,0,4,0,0,10,4,1903,1903,8000000.0
249,123261,2017,27,Serie A,SSC Napoli,6195,Defender,False,29,7,19,0,0,2.71,0,0,0,0,1,0,0,0,1,583,0,5000000.0
250,124715,2017,25,Serie A,SSC Napoli,6195,Defender,False,20,2,19,0,0,3.0,0,0,0,0,0,0,0,1,0,95,0,8000000.0
251,126656,2017,26,Serie A,SSC Napoli,6195,Defender,False,14,11,19,0,0,2.82,2,0,3,0,1,0,0,0,1,987,494,25000000.0
252,200056,2017,23,Serie A,SSC Napoli,6195,Defender,False,37,35,19,0,0,2.34,0,0,1,0,3,0,1,0,1,3131,0,25000000.0
253,86784,2018,25,Serie A,AC Milan,5,Defender,False,37,35,14,0,0,1.8,0,0,2,0,5,0,0,0,5,3050,0,17000000.0
254,111227,2018,24,Serie A,AC Milan,5,Defender,False,27,12,14,0,0,1.67,0,0,2,0,3,0,0,8,3,495,0,15000000.0
256,197747,2018,23,Serie A,AC Milan,5,Defender,False,32,32,14,0,0,1.69,2,1,0,0,6,0,1,0,1,2849,1425,50000000.0
258,357992,2018,18,Serie A,AC Milan,5,Defender,False,3,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1000000.0
259,357992,2018,18,Serie A,AC Milan,5,Defender,False,3,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1000000.0
260,233124,2019,23,Premier League,Aston Villa,405,Defender,True,20,18,7,0,0,0.72,1,0,0,0,3,0,0,1,0,1544,1544,6500000.0
261,250478,2019,23,Premier League,Aston Villa,405,Defender,True,30,28,7,0,0,1.0,1,0,2,0,4,0,0,1,5,2295,2295,10500000.0
263,354352,2019,24,Premier League,Aston Villa,405,Defender,False,31,25,7,0,0,1.04,0,0,2,0,7,0,0,3,3,2041,0,7000000.0
266,44420,2020,33,Serie A,SS Lazio,398,Defender,False,31,31,12,0,0,1.9,0,0,3,0,2,0,0,1,11,2466,0,2000000.0
267,126729,2020,27,Serie A,SS Lazio,398,Defender,False,34,25,12,0,0,1.84,0,0,1,0,8,0,0,7,9,1597,0,6500000.0
270,239962,2020,24,Serie A,SS Lazio,398,Defender,False,2,1,12,0,0,0.0,0,0,0,0,0,0,0,1,0,31,0,4000000.0
271,331401,2020,26,Serie A,SS Lazio,398,Defender,False,32,32,12,0,0,1.75,2,1,6,0,2,0,1,2,9,2620,1310,21000000.0
272,457931,2020,23,Serie A,SS Lazio,398,Defender,False,16,14,12,0,0,1.79,0,0,0,0,5,0,0,4,6,910,0,18000000.0
273,44420,2021,34,Serie A,SS Lazio,398,Defender,False,33,10,9,0,0,1.4,0,0,0,0,2,0,0,4,3,555,0,600000.0
274,126729,2021,28,Serie A,SS Lazio,398,Defender,False,36,24,9,0,0,1.88,1,1,2,0,5,1,0,5,7,1651,1651,5500000.0
277,239802,2021,28,Serie A,SS Lazio,398,Defender,False,35,33,9,0,0,1.73,1,0,0,0,4,1,0,3,3,2722,2722,7500000.0
278,239962,2021,25,Serie A,SS Lazio,398,Defender,False,13,1,9,0,0,3.0,0,0,0,0,0,0,0,1,0,7,0,3000000.0
282,708086,2021,18,Serie A,SS Lazio,398,Defender,False,5,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,75000.0
283,29260,2018,33,Serie A,Juventus FC,506,Defender,False,34,25,16,0,0,2.52,1,0,2,0,3,0,0,3,2,1991,1991,7500000.0
286,79960,2018,27,Serie A,Juventus FC,506,Defender,False,33,31,16,0,0,2.55,1,0,4,0,7,0,0,3,7,2390,2390,45000000.0
287,88682,2018,25,Serie A,Juventus FC,506,Defender,False,32,22,16,0,0,2.41,0,0,1,0,2,0,0,3,2,1742,0,14000000.0
289,162959,2018,23,Serie A,Juventus FC,506,Defender,False,33,15,16,0,0,2.47,2,0,0,0,3,0,0,0,0,1350,675,22000000.0
295,145707,2019,27,Serie A,Juventus FC,506,Defender,True,31,22,12,0,0,2.09,2,0,0,0,2,1,0,6,6,1441,721,16000000.0
296,162959,2019,24,Serie A,Juventus FC,506,Defender,False,37,10,12,0,0,1.6,0,0,0,0,2,0,0,3,0,687,0,12000000.0
298,340879,2019,21,Serie A,Juventus FC,506,Defender,True,25,6,12,0,0,2.5,1,0,1,0,1,0,0,1,1,418,418,27000000.0
301,39983,2020,33,Serie A,Juventus FC,506,Defender,False,31,26,6,0,0,2.19,2,0,0,0,4,0,0,3,7,2028,1014,8000000.0
302,79960,2020,29,Serie A,Juventus FC,506,Defender,False,27,26,6,0,0,2.23,2,1,1,0,2,0,0,6,5,1860,930,20000000.0
303,88682,2020,27,Serie A,Juventus FC,506,Defender,False,2,1,6,0,0,3.0,0,0,0,0,0,0,0,1,0,23,0,7500000.0
304,145707,2020,28,Serie A,Juventus FC,506,Defender,False,37,34,6,0,0,2.15,1,0,4,0,6,0,0,2,4,2916,2916,20000000.0
305,162959,2020,25,Serie A,Juventus FC,506,Defender,False,2,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5000000.0
306,162959,2020,25,Serie A,Juventus FC,506,Defender,False,2,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5000000.0
307,326031,2020,20,Serie A,Juventus FC,506,Defender,False,29,27,6,0,0,2.07,1,0,1,0,4,0,0,2,3,2221,2221,75000000.0
310,568559,2020,18,Serie A,Juventus FC,506,Defender,False,22,1,6,0,0,3.0,0,0,0,0,0,0,0,1,0,0,0,3000000.0
312,39983,2021,34,Serie A,Juventus FC,506,Defender,False,30,24,13,0,0,1.54,5,0,0,3,1,0,0,2,1,2004,401,6000000.0
313,79960,2021,30,Serie A,Juventus FC,506,Defender,False,32,28,13,0,0,1.61,0,1,2,0,3,0,0,11,4,1772,0,6000000.0
314,88682,2021,28,Serie A,Juventus FC,506,Defender,True,27,20,13,0,0,1.65,1,0,2,0,2,0,1,7,4,1165,1165,6000000.0
319,490384,2021,19,Serie A,Juventus FC,506,Defender,False,8,0,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2200000.0
320,536341,2021,20,Serie A,Juventus FC,506,Defender,False,2,0,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,350000.0
321,117996,2021,29,Premier League,Manchester United,985,Defender,False,24,4,8,0,0,1.0,0,0,0,0,0,0,0,2,1,161,0,3000000.0
322,164770,2021,28,Premier League,Manchester United,985,Defender,False,24,22,8,0,0,1.73,1,0,1,0,0,0,0,2,0,1829,1829,48000000.0
325,184573,2021,26,Premier League,Manchester United,985,Defender,False,33,28,8,0,0,1.39,0,0,2,0,4,0,0,2,1,2354,0,22000000.0
326,255755,2021,28,Premier League,Manchester United,985,Defender,False,29,21,8,0,0,1.57,0,0,4,0,1,0,0,3,2,1659,0,18000000.0
328,357147,2021,22,Premier League,Manchester United,985,Defender,True,37,24,8,0,0,1.63,0,0,0,0,4,0,0,5,1,1796,0,20000000.0
332,42234,2019,29,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,25,11,8,0,0,1.91,0,0,1,0,2,0,0,4,1,698,0,1600000.0
333,51676,2019,29,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,34,21,8,0,0,1.62,2,0,0,0,0,0,0,8,4,1169,585,2800000.0
334,52348,2019,29,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,27,25,8,0,0,1.76,1,0,3,0,4,1,1,0,3,2075,2075,4800000.0
335,84435,2019,27,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,13,11,8,0,0,1.64,0,0,0,0,2,0,0,0,1,961,0,8000000.0
336,143798,2019,27,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,33,30,8,0,0,1.6,2,1,7,0,2,0,0,2,4,2476,1238,13500000.0
340,42234,2020,30,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,16,12,6,0,0,1.67,0,0,0,0,1,0,0,6,0,695,0,1500000.0
344,160241,2020,25,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,18,16,6,0,0,1.06,1,0,1,0,1,0,0,2,4,1186,1186,5000000.0
345,223974,2020,23,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,26,26,6,0,0,1.27,0,0,0,0,9,1,0,1,5,2123,0,13000000.0
346,263801,2020,25,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,24,12,6,0,0,1.42,0,2,0,0,0,0,0,1,1,987,0,1700000.0
347,450234,2020,18,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,22,14,6,0,0,1.36,0,0,0,0,1,0,0,2,4,998,0,4000000.0
348,523913,2020,18,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,2,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
