,player_id,season,Age,Competition,Club,club_id,position_group,New_season,Squad,Appearances,club_clean_sheet,player_clean_sheet,Goals conceded,PPG,Goals,Own goals,Assists,Penalty goals,Yellow cards,Second yellow cards,Red cards,Substitutions on,Substitutions off,Minutes played,Minutes per goal,market_value
362,183031,2018,25,Serie A,Torino FC,416,1,True,29,17,15,0,0,1.35,0,0,0,0,2,0,0,1,2,1389,0,5000000.0
363,236490,2018,21,Serie A,Torino FC,416,1,True,32,30,15,0,0,1.63,1,0,3,0,5,0,1,8,6,2158,2158,10000000.0
364,236490,2018,21,Serie A,Torino FC,416,1,True,32,30,15,0,0,1.63,1,0,3,0,5,0,1,8,6,2158,2158,10000000.0
366,338425,2018,22,Serie A,Torino FC,416,0,False,38,31,15,0,0,1.68,2,0,3,0,4,0,0,16,8,1481,741,6000000.0
367,340070,2018,21,Serie A,Torino FC,416,0,False,20,3,15,0,0,1.0,0,0,0,0,0,0,0,2,1,75,0,1000000.0
368,340070,2018,21,Serie A,Torino FC,416,0,False,20,3,15,0,0,1.0,0,0,0,0,0,0,0,2,1,75,0,1000000.0
369,379807,2018,21,Serie A,Torino FC,416,1,False,11,2,15,0,0,0.5,0,0,0,0,0,0,0,1,1,90,0,8000000.0
378,42744,2019,30,Serie A,Torino FC,416,2,False,35,1,7,0,3,0.0,0,0,0,0,0,0,0,0,0,90,0,200000.0
380,60577,2019,29,Serie A,Torino FC,416,1,False,33,31,7,0,0,1.0,1,0,0,0,4,1,0,1,0,2692,2692,11000000.0
382,96828,2019,28,Serie A,Torino FC,416,0,False,28,24,7,0,0,1.0,6,0,2,0,7,0,0,8,4,1635,273,7000000.0
384,134883,2019,27,Serie A,Torino FC,416,3,False,18,16,7,0,0,1.13,0,0,2,0,3,0,0,0,10,1288,0,7500000.0
386,183031,2019,26,Serie A,Torino FC,416,1,False,35,17,7,0,0,1.18,0,1,0,0,0,0,0,8,4,847,0,3200000.0
387,236490,2019,22,Serie A,Torino FC,416,1,False,37,32,7,0,0,1.13,0,0,2,0,8,0,0,12,8,2074,0,8000000.0
388,245056,2019,22,Serie A,Torino FC,416,3,False,33,30,7,0,0,1.07,1,0,0,0,5,0,1,10,5,1857,1857,3200000.0
389,247377,2019,23,Serie A,Torino FC,416,1,False,13,3,7,0,0,2.0,1,0,0,0,0,0,0,0,1,248,248,4000000.0
390,338425,2019,23,Serie A,Torino FC,416,0,False,36,29,7,0,0,1.1,6,0,2,0,4,0,0,8,13,1827,305,4800000.0
391,340070,2019,22,Serie A,Torino FC,416,0,False,26,13,7,0,0,0.85,1,0,1,0,2,1,0,9,4,394,394,800000.0
394,417896,2019,19,Serie A,Torino FC,416,0,False,3,0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,300000.0
395,463792,2019,18,Serie A,Torino FC,416,2,False,2,0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,75000.0
398,6442,2020,37,Serie A,Torino FC,416,2,False,20,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
399,6442,2020,37,Serie A,Torino FC,416,2,False,20,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
407,96828,2020,29,Serie A,Torino FC,416,0,False,32,29,8,0,0,0.93,6,0,0,0,4,0,0,14,8,1486,248,3000000.0
408,130360,2020,27,Serie A,Torino FC,416,3,False,34,33,8,0,0,0.94,1,0,5,0,6,0,0,16,15,1614,1614,8000000.0
409,134883,2020,28,Serie A,Torino FC,416,3,False,22,15,8,0,0,1.13,0,0,0,0,2,0,0,12,2,387,0,5000000.0
411,171399,2020,25,Serie A,Torino FC,416,1,True,28,14,8,0,0,0.93,0,0,0,0,0,0,0,7,6,567,0,3500000.0
413,234523,2020,24,Serie A,Torino FC,416,0,False,15,14,8,0,0,1.21,5,0,1,0,2,0,0,2,8,983,197,7500000.0
414,234523,2020,24,Serie A,Torino FC,416,0,False,15,14,8,0,0,1.21,5,0,1,0,2,0,0,2,8,983,197,7500000.0
417,257474,2020,23,Serie A,Torino FC,416,2,False,32,5,8,1,6,1.6,0,0,0,0,0,0,1,0,0,447,0,800000.0
418,308279,2020,23,Serie A,Torino FC,416,3,True,17,17,8,0,0,1.12,3,0,1,0,2,1,0,0,0,1526,509,14000000.0
421,340070,2020,23,Serie A,Torino FC,416,0,False,16,2,8,0,0,0.0,0,0,0,0,0,0,0,2,0,50,0,500000.0
423,379807,2020,23,Serie A,Torino FC,416,1,False,34,23,8,0,0,0.78,0,0,0,0,8,0,0,2,1,1958,0,5000000.0
424,386446,2020,21,Serie A,Torino FC,416,1,False,36,12,8,0,0,0.83,0,0,0,0,4,0,0,3,2,856,0,2500000.0
425,417896,2020,20,Serie A,Torino FC,416,0,False,1,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,350000.0
426,516716,2020,23,Serie A,Torino FC,416,1,False,37,33,8,0,0,1.09,5,0,1,0,2,0,0,0,1,2936,587,10000000.0
427,648779,2020,19,Serie A,Torino FC,416,1,False,31,28,8,0,0,0.89,1,0,3,0,2,1,0,8,5,1851,1851,7000000.0
428,6442,2020,37,Serie A,ACF Fiorentina,430,2,False,15,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
429,6442,2020,37,Serie A,ACF Fiorentina,430,2,False,15,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
430,22068,2020,37,Serie A,ACF Fiorentina,430,0,False,30,29,10,0,0,1.0,2,0,7,0,6,0,1,1,22,2170,1085,3000000.0
432,57280,2020,30,Serie A,ACF Fiorentina,430,3,True,34,34,10,0,0,1.15,3,0,3,0,5,0,0,7,19,2266,755,4000000.0
435,89086,2020,29,Serie A,ACF Fiorentina,430,0,False,9,4,10,0,0,0.25,0,0,0,0,1,0,0,4,0,91,0,3500000.0
436,96254,2020,30,Serie A,ACF Fiorentina,430,2,False,38,4,10,2,4,0.5,0,0,0,0,0,0,0,2,0,270,0,800000.0
437,113133,2020,29,Serie A,ACF Fiorentina,430,1,False,34,32,10,0,0,1.09,1,0,2,0,5,0,0,0,5,2748,2748,7500000.0
439,126711,2020,28,Serie A,ACF Fiorentina,430,1,False,15,5,10,0,0,0.2,0,0,0,0,0,0,0,3,1,205,0,3500000.0
440,163639,2020,28,Serie A,ACF Fiorentina,430,1,False,3,3,10,0,0,1.0,0,1,0,0,2,0,0,0,0,270,0,3500000.0
445,265078,2020,22,Serie A,ACF Fiorentina,430,0,False,13,11,10,0,0,0.91,0,0,0,0,0,0,0,11,0,185,0,9000000.0
446,265078,2020,22,Serie A,ACF Fiorentina,430,0,False,13,11,10,0,0,0.91,0,0,0,0,0,0,0,11,0,185,0,9000000.0
447,287579,2020,23,Serie A,ACF Fiorentina,430,3,True,35,31,10,0,0,1.06,0,0,0,0,7,0,0,3,7,2444,0,15000000.0
449,303116,2020,23,Serie A,ACF Fiorentina,430,3,False,35,34,10,0,0,0.97,5,0,3,0,8,0,1,5,20,2346,469,20000000.0
450,341092,2020,22,Serie A,ACF Fiorentina,430,0,False,3,3,10,0,0,1.0,1,0,1,0,0,0,0,0,2,242,242,60000000.0
454,413507,2020,22,Serie A,ACF Fiorentina,430,1,False,35,34,10,0,0,1.06,3,0,1,0,7,0,1,0,1,3036,1012,25000000.0
455,547786,2020,18,Serie A,ACF Fiorentina,430,0,False,3,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,500000.0
456,602124,2020,17,Serie A,ACF Fiorentina,430,3,False,3,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,125000.0
457,6442,2021,38,Serie A,ACF Fiorentina,430,2,True,28,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
458,57280,2021,31,Serie A,ACF Fiorentina,430,3,False,32,31,12,0,0,1.55,4,0,8,0,7,0,1,3,18,2280,570,3000000.0
459,61253,2021,34,Serie A,ACF Fiorentina,430,0,False,38,30,12,0,0,1.53,1,0,2,0,0,0,0,14,13,1297,1297,1000000.0
461,89086,2021,30,Serie A,ACF Fiorentina,430,0,False,27,6,12,0,0,1.5,0,0,0,0,1,0,0,6,0,49,0,800000.0
462,96254,2021,31,Serie A,ACF Fiorentina,430,2,False,37,32,12,9,43,1.66,0,0,0,0,0,0,0,1,0,2860,0,1500000.0
463,124555,2021,28,Serie A,ACF Fiorentina,430,1,False,37,37,12,0,0,1.65,4,1,1,1,3,1,0,0,11,3165,791,10000000.0
464,143559,2021,28,Serie A,ACF Fiorentina,430,1,True,29,5,12,0,0,0.8,0,0,0,0,1,0,0,3,0,216,0,1500000.0
465,184894,2021,28,Serie A,ACF Fiorentina,430,3,False,38,33,12,0,0,1.76,2,0,2,0,3,0,0,12,16,1932,966,8500000.0
468,215616,2021,27,Serie A,ACF Fiorentina,430,3,False,12,6,12,0,0,1.5,0,0,1,0,2,0,0,2,2,341,0,6500000.0
470,280730,2021,25,Serie A,ACF Fiorentina,430,1,True,30,25,12,0,0,1.56,1,0,1,0,4,0,1,7,5,1731,1731,12000000.0
473,318077,2021,25,Serie A,ACF Fiorentina,430,3,True,34,31,12,0,0,1.52,5,0,2,0,8,1,0,5,13,2204,441,20000000.0
475,324690,2021,23,Serie A,ACF Fiorentina,430,0,False,19,17,12,0,0,1.41,1,0,1,0,1,0,0,10,7,644,644,18000000.0
477,346561,2021,22,Serie A,ACF Fiorentina,430,1,False,1,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2500000.0
478,357498,2021,21,Serie A,ACF Fiorentina,430,0,False,21,21,12,0,0,1.67,17,0,4,5,2,0,0,0,4,1861,109,85000000.0
481,380350,2021,23,Serie A,ACF Fiorentina,430,1,False,38,30,12,0,0,1.77,0,0,0,0,3,0,0,7,1,2236,0,14000000.0
482,386455,2021,22,Serie A,ACF Fiorentina,430,0,False,33,24,12,0,0,1.5,3,0,2,0,2,1,0,10,12,1240,413,9000000.0
483,390638,2021,23,Serie A,ACF Fiorentina,430,0,False,16,14,12,0,0,1.57,2,0,2,0,1,0,0,6,6,749,375,14000000.0
487,547786,2021,19,Serie A,ACF Fiorentina,430,0,False,11,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,350000.0
488,561150,2021,19,Serie A,ACF Fiorentina,430,3,False,1,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
489,602124,2021,18,Serie A,ACF Fiorentina,430,3,False,5,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,350000.0
491,669915,2021,17,Serie A,ACF Fiorentina,430,0,False,2,1,12,0,0,3.0,0,0,0,0,0,0,0,1,0,1,0,300000.0
493,724418,2021,18,Serie A,ACF Fiorentina,430,0,False,1,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,250000.0
499,119115,2017,26,Serie A,US Sassuolo,6574,0,False,22,20,11,0,0,0.95,2,0,0,0,1,0,0,5,9,1318,659,3800000.0
500,119115,2017,26,Serie A,US Sassuolo,6574,0,False,22,20,11,0,0,0.95,2,0,0,0,1,0,0,5,9,1318,659,3800000.0
503,177843,2017,22,Serie A,US Sassuolo,6574,0,False,32,31,11,0,0,1.13,4,0,2,2,8,0,1,2,16,2309,577,18000000.0
504,184894,2017,24,Serie A,US Sassuolo,6574,3,False,32,26,11,0,0,1.27,0,0,2,0,4,0,0,3,11,1958,0,10000000.0
508,301236,2017,19,Serie A,US Sassuolo,6574,3,False,35,10,11,0,0,1.4,1,0,0,0,3,0,1,5,2,455,455,3500000.0
509,315867,2017,18,Serie A,US Sassuolo,6574,0,False,18,3,11,0,0,0.0,0,0,0,0,0,0,0,3,0,20,0,800000.0
510,394300,2017,17,Serie A,US Sassuolo,6574,3,True,18,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1000000.0
512,7093,2018,33,Serie A,US Sassuolo,6574,3,False,36,26,13,0,0,1.15,0,0,0,0,3,1,0,5,4,1859,0,800000.0
517,38607,2018,24,Serie A,US Sassuolo,6574,0,True,37,19,13,0,0,1.21,2,0,2,0,2,0,0,5,12,1080,540,4500000.0
518,94307,2018,26,Serie A,US Sassuolo,6574,3,True,35,23,13,0,0,0.74,2,0,1,0,1,1,0,7,14,1261,631,1500000.0
519,131731,2018,26,Serie A,US Sassuolo,6574,3,False,34,32,13,0,0,1.13,1,0,0,0,7,1,0,11,5,2005,2005,4000000.0
522,216179,2018,22,Serie A,US Sassuolo,6574,3,False,35,28,13,0,0,1.04,2,0,4,0,8,0,0,5,12,1978,989,18000000.0
524,265088,2018,20,Serie A,US Sassuolo,6574,3,True,37,29,13,0,0,1.0,2,0,4,0,7,0,0,8,10,1848,924,12000000.0
526,298975,2018,20,Serie A,US Sassuolo,6574,1,False,38,35,13,0,0,1.17,2,2,7,0,2,0,0,3,2,2974,1487,13000000.0
528,315867,2018,19,Serie A,US Sassuolo,6574,0,False,9,0,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,700000.0
529,323255,2018,19,Serie A,US Sassuolo,6574,2,True,17,0,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
530,340879,2018,20,Serie A,US Sassuolo,6574,1,False,16,14,13,0,0,0.93,2,0,0,0,3,0,0,0,0,1260,630,15000000.0
531,401527,2018,20,Serie A,US Sassuolo,6574,1,False,35,33,13,0,0,1.24,1,0,1,0,9,0,1,4,1,2670,2670,10000000.0
533,7093,2019,34,Serie A,US Sassuolo,6574,3,False,33,22,7,0,0,1.32,0,0,0,0,5,0,0,7,3,1392,0,650000.0
535,21872,2019,38,Serie A,US Sassuolo,6574,2,False,32,5,7,2,4,1.6,0,0,0,0,0,0,0,0,0,450,0,150000.0
537,84765,2019,31,Serie A,US Sassuolo,6574,0,False,37,36,7,0,0,1.39,21,0,7,2,3,0,0,3,8,2936,140,5500000.0
538,94307,2019,27,Serie A,US Sassuolo,6574,3,False,33,29,7,0,0,1.31,5,0,6,0,6,0,0,10,16,1642,328,2000000.0
540,123261,2019,29,Serie A,US Sassuolo,6574,1,False,14,9,7,0,0,1.33,0,0,0,0,0,0,0,1,2,708,0,4800000.0
542,131731,2019,27,Serie A,US Sassuolo,6574,3,False,29,17,7,0,0,1.35,1,2,2,0,5,1,0,7,2,921,921,2800000.0
544,177843,2019,24,Serie A,US Sassuolo,6574,0,False,32,31,7,0,0,1.48,14,0,10,2,6,0,1,2,12,2501,179,19000000.0
545,184894,2019,26,Serie A,US Sassuolo,6574,3,False,18,13,7,0,0,1.08,1,0,5,0,3,0,0,3,6,847,847,13500000.0
547,239941,2019,23,Serie A,US Sassuolo,6574,0,False,16,11,7,0,0,1.09,1,0,0,0,1,0,0,7,4,378,378,1600000.0
549,256678,2019,22,Serie A,US Sassuolo,6574,1,False,23,18,7,0,0,1.44,0,0,0,0,3,0,0,2,1,1476,0,4800000.0
552,310458,2019,23,Serie A,US Sassuolo,6574,1,False,15,8,7,0,0,1.88,1,0,0,0,1,0,0,7,1,139,139,3200000.0
553,310458,2019,23,Serie A,US Sassuolo,6574,1,False,15,8,7,0,0,1.88,1,0,0,0,1,0,0,7,1,139,139,3200000.0
555,353922,2019,20,Serie A,US Sassuolo,6574,1,False,38,24,7,0,0,1.25,2,0,3,0,4,0,0,11,5,1267,634,4500000.0
558,401527,2019,21,Serie A,US Sassuolo,6574,1,False,22,15,7,0,0,1.47,1,0,1,0,6,0,0,3,9,1019,1019,6300000.0
559,405885,2019,19,Serie A,US Sassuolo,6574,0,False,38,11,7,0,0,0.73,2,0,0,0,0,0,0,9,2,256,128,625000.0
563,21872,2020,39,Serie A,US Sassuolo,6574,2,False,35,1,8,1,0,1.0,0,0,0,0,0,0,0,0,0,90,0,100000.0
569,123261,2020,30,Serie A,US Sassuolo,6574,1,True,30,24,8,0,0,1.88,2,1,1,0,6,0,0,2,10,1844,922,3500000.0
571,131731,2020,28,Serie A,US Sassuolo,6574,3,False,25,15,8,0,0,1.93,1,0,0,0,2,0,0,11,2,520,520,2300000.0
572,163222,2020,29,Serie A,US Sassuolo,6574,0,False,29,28,8,0,0,1.57,3,0,2,0,1,0,0,14,13,1330,443,5000000.0
573,177843,2020,25,Serie A,US Sassuolo,6574,0,False,30,30,8,0,0,1.77,17,0,8,7,4,0,0,2,10,2484,146,35000000.0
574,216569,2020,23,Serie A,US Sassuolo,6574,0,False,29,27,8,0,0,1.48,4,0,2,0,0,0,0,7,12,1791,448,20000000.0
576,265088,2020,22,Serie A,US Sassuolo,6574,3,False,34,34,8,0,0,1.76,4,0,3,2,9,0,0,2,4,2885,721,35000000.0
579,311178,2020,24,Serie A,US Sassuolo,6574,1,False,38,23,8,0,0,1.78,1,0,1,0,1,1,0,7,7,1456,1456,4500000.0
580,315867,2020,21,Serie A,US Sassuolo,6574,0,False,1,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15000000.0
581,345473,2020,21,Serie A,US Sassuolo,6574,0,False,8,1,8,0,0,0.0,0,0,0,0,0,0,0,1,0,14,0,800000.0
582,353922,2020,21,Serie A,US Sassuolo,6574,1,False,36,28,8,0,0,1.79,0,0,1,0,2,0,0,10,14,1677,0,9000000.0
583,391065,2020,20,Serie A,US Sassuolo,6574,3,False,37,35,8,0,0,1.57,5,0,3,0,6,0,0,15,15,1787,357,20000000.0
588,658244,2020,18,Serie A,US Sassuolo,6574,0,False,1,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
590,21763,2021,37,Serie A,US Sassuolo,6574,1,False,35,2,4,0,0,1.5,0,0,0,0,0,0,0,2,0,9,0,300000.0
593,84765,2021,33,Serie A,US Sassuolo,6574,0,False,2,2,4,0,0,2.0,0,0,1,0,1,0,0,0,2,158,0,2500000.0
599,177843,2021,26,Serie A,US Sassuolo,6574,0,False,33,33,4,0,0,1.39,15,0,17,6,9,0,0,0,17,2836,189,35000000.0
600,216569,2021,24,Serie A,US Sassuolo,6574,0,False,12,12,4,0,0,1.0,0,0,3,0,0,0,0,4,6,673,0,19000000.0
601,216569,2021,24,Serie A,US Sassuolo,6574,0,False,12,12,4,0,0,1.0,0,0,3,0,0,0,0,4,6,673,0,19000000.0
602,239941,2021,25,Serie A,US Sassuolo,6574,0,False,1,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1700000.0
603,242940,2021,27,Serie A,US Sassuolo,6574,1,False,13,1,4,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,1000000.0
604,256678,2021,24,Serie A,US Sassuolo,6574,1,False,1,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1500000.0
605,277167,2021,29,Serie A,US Sassuolo,6574,1,False,37,36,4,0,0,1.31,1,0,1,0,4,1,0,1,2,3126,3126,7000000.0
606,290862,2021,23,Serie A,US Sassuolo,6574,3,True,35,35,4,0,0,1.34,2,0,2,0,14,0,0,2,4,2939,1470,15000000.0
609,323255,2021,22,Serie A,US Sassuolo,6574,2,False,29,1,4,1,0,0.0,0,0,0,0,0,0,0,1,0,7,0,200000.0
610,353922,2021,22,Serie A,US Sassuolo,6574,1,False,37,31,4,0,0,1.42,0,0,1,0,5,0,0,7,8,2045,0,7000000.0
611,391065,2021,21,Serie A,US Sassuolo,6574,3,False,32,31,4,0,0,1.39,7,0,4,0,3,0,0,10,18,1781,254,22000000.0
612,394300,2021,21,Serie A,US Sassuolo,6574,3,False,36,36,4,0,0,1.28,4,1,4,0,6,0,0,1,29,2883,721,20000000.0
613,401527,2021,23,Serie A,US Sassuolo,6574,1,False,34,23,4,0,0,1.3,0,0,1,0,5,0,0,4,6,1731,0,6000000.0
614,405885,2021,21,Serie A,US Sassuolo,6574,0,False,36,36,4,0,0,1.28,10,0,6,0,7,1,0,4,15,2752,275,28000000.0
615,416386,2021,23,Serie A,US Sassuolo,6574,3,False,28,22,4,0,0,1.32,0,0,0,0,2,0,0,19,2,434,0,3000000.0
616,502475,2021,18,Serie A,US Sassuolo,6574,2,False,4,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
620,555015,2021,22,Serie A,US Sassuolo,6574,1,False,19,10,4,0,0,1.9,0,0,0,0,1,0,0,10,0,204,0,5000000.0
621,613129,2021,19,Serie A,US Sassuolo,6574,3,False,3,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
624,658244,2021,19,Serie A,US Sassuolo,6574,0,False,5,2,4,0,0,0.5,0,0,1,0,0,0,0,2,0,3,0,250000.0
627,691828,2021,17,Serie A,US Sassuolo,6574,0,False,3,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,75000.0
631,31653,2017,29,Bundesliga,Borussia Mönchengladbach,18,2,False,34,5,8,1,10,0.6,0,0,0,0,0,0,0,1,0,433,0,750000.0
637,82097,2017,26,Bundesliga,Borussia Mönchengladbach,18,3,False,27,27,8,0,0,1.26,3,0,0,0,5,0,0,1,9,2160,720,12000000.0
639,102226,2017,24,Bundesliga,Borussia Mönchengladbach,18,0,False,34,34,8,0,0,1.38,10,0,8,5,1,0,0,1,8,2946,295,22000000.0
642,192635,2017,20,Bundesliga,Borussia Mönchengladbach,18,1,False,33,33,8,0,0,1.42,2,0,3,0,6,0,0,0,2,2917,1459,17000000.0
643,243188,2017,19,Bundesliga,Borussia Mönchengladbach,18,3,False,7,2,8,0,0,2.0,0,0,0,0,0,0,0,2,0,37,0,1500000.0
644,314295,2017,18,Bundesliga,Borussia Mönchengladbach,18,1,True,24,7,8,0,0,1.86,0,0,0,0,1,0,0,2,2,463,0,5000000.0
645,314295,2017,18,Bundesliga,Borussia Mönchengladbach,18,1,True,24,7,8,0,0,1.86,0,0,0,0,1,0,0,2,2,463,0,5000000.0
650,31653,2018,30,Bundesliga,Borussia Mönchengladbach,18,2,False,34,0,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,750000.0
651,32711,2018,27,Bundesliga,Borussia Mönchengladbach,18,0,False,30,24,13,0,0,1.46,3,0,2,0,1,0,0,14,7,1071,357,4500000.0
653,47587,2018,28,Bundesliga,Borussia Mönchengladbach,18,1,False,31,14,13,0,0,1.79,0,0,1,0,0,0,0,4,2,930,0,3000000.0
654,48298,2018,29,Bundesliga,Borussia Mönchengladbach,18,3,False,22,21,13,0,0,1.76,3,0,3,0,2,0,0,2,7,1512,504,10000000.0
656,82097,2018,27,Bundesliga,Borussia Mönchengladbach,18,3,False,27,18,13,0,0,1.5,2,0,1,0,6,0,0,5,5,1137,569,10000000.0
657,102226,2018,25,Bundesliga,Borussia Mönchengladbach,18,0,False,33,33,13,0,0,1.58,10,0,11,3,1,0,0,0,5,2878,288,38000000.0
658,124502,2018,24,Bundesliga,Borussia Mönchengladbach,18,1,False,27,27,13,0,0,1.63,2,0,0,0,2,0,0,0,1,2380,1190,35000000.0
661,243188,2018,20,Bundesliga,Borussia Mönchengladbach,18,3,False,5,1,13,0,0,1.0,0,0,0,0,0,0,0,1,0,26,0,1500000.0
662,278332,2018,21,Bundesliga,Borussia Mönchengladbach,18,3,False,33,32,13,0,0,1.63,3,0,9,0,5,0,0,7,16,2071,690,22000000.0
667,7161,2019,26,Bundesliga,Borussia Mönchengladbach,18,0,False,27,24,7,0,0,2.0,5,0,3,0,3,0,0,6,6,1632,326,7000000.0
668,31653,2019,31,Bundesliga,Borussia Mönchengladbach,18,2,False,29,0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,400000.0
671,47587,2019,29,Bundesliga,Borussia Mönchengladbach,18,1,False,28,17,7,0,0,2.06,0,0,0,0,6,0,0,6,5,1010,0,2400000.0
672,48298,2019,30,Bundesliga,Borussia Mönchengladbach,18,3,False,27,25,7,0,0,1.8,9,0,3,2,4,0,0,11,12,1433,159,6500000.0
674,82097,2019,28,Bundesliga,Borussia Mönchengladbach,18,3,False,33,22,7,0,0,2.05,0,0,0,0,4,0,0,5,5,1464,0,7000000.0
675,85791,2019,26,Bundesliga,Borussia Mönchengladbach,18,1,False,31,31,7,0,0,1.87,1,0,3,0,9,0,0,0,4,2713,2713,14500000.0
676,124502,2019,25,Bundesliga,Borussia Mönchengladbach,18,1,False,31,31,7,0,0,1.9,1,0,2,0,2,0,0,0,1,2781,2781,28000000.0
679,237662,2019,22,Bundesliga,Borussia Mönchengladbach,18,0,True,29,28,7,0,0,1.86,8,0,8,0,4,0,0,11,13,1552,194,13000000.0
681,278332,2019,22,Bundesliga,Borussia Mönchengladbach,18,3,False,33,30,7,0,0,1.87,4,0,2,0,6,0,0,4,9,2361,590,17500000.0
683,318528,2019,21,Bundesliga,Borussia Mönchengladbach,18,0,False,31,31,7,0,0,1.81,10,0,8,0,3,0,0,3,17,2228,223,22500000.0
686,340480,2019,21,Bundesliga,Borussia Mönchengladbach,18,1,False,8,2,7,0,0,3.0,0,0,0,0,0,0,0,2,0,0,0,450000.0
689,520857,2019,18,Bundesliga,Borussia Mönchengladbach,18,3,False,1,0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
691,31653,2020,32,Bundesliga,Borussia Mönchengladbach,18,2,False,34,4,8,1,6,1.25,0,0,0,0,0,0,0,1,0,343,0,400000.0
692,32711,2020,29,Bundesliga,Borussia Mönchengladbach,18,0,False,33,27,8,0,0,1.52,0,0,3,0,3,0,0,18,7,866,0,3500000.0
694,47587,2020,30,Bundesliga,Borussia Mönchengladbach,18,1,False,31,8,8,0,0,2.38,0,0,0,0,1,0,0,5,1,265,0,1400000.0
700,192635,2020,23,Bundesliga,Borussia Mönchengladbach,18,1,False,31,29,8,0,0,1.41,3,0,2,0,1,0,0,0,2,2537,846,28000000.0
701,237662,2020,23,Bundesliga,Borussia Mönchengladbach,18,0,False,31,31,8,0,0,1.45,5,0,6,0,4,0,0,15,9,1433,287,16000000.0
703,278332,2020,23,Bundesliga,Borussia Mönchengladbach,18,3,False,33,33,8,0,0,1.45,6,0,6,0,9,0,0,3,12,2630,438,35000000.0
704,284732,2020,25,Bundesliga,Borussia Mönchengladbach,18,1,False,26,25,8,0,0,1.44,4,0,0,1,7,0,0,5,7,1811,453,22000000.0
706,321070,2020,21,Bundesliga,Borussia Mönchengladbach,18,0,True,34,32,8,0,0,1.5,3,0,2,0,2,0,0,18,9,1367,456,8000000.0
707,334526,2020,23,Bundesliga,Borussia Mönchengladbach,18,3,False,26,25,8,0,0,1.48,1,0,1,0,5,0,0,10,8,1417,1417,30000000.0
708,368860,2020,20,Bundesliga,Borussia Mönchengladbach,18,3,False,1,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,300000.0
710,7161,2021,28,Bundesliga,Borussia Mönchengladbach,18,0,False,26,26,5,0,0,1.31,12,0,5,0,1,0,0,2,6,2081,173,13000000.0
711,31653,2021,33,Bundesliga,Borussia Mönchengladbach,18,2,False,34,1,5,0,1,1.0,0,0,0,0,0,0,0,0,0,90,0,400000.0
715,48298,2021,32,Bundesliga,Borussia Mönchengladbach,18,3,False,27,26,5,0,0,1.42,4,0,5,0,10,0,0,6,13,1635,409,2500000.0
720,192635,2021,24,Bundesliga,Borussia Mönchengladbach,18,1,False,28,28,5,0,0,1.21,1,0,0,0,3,0,1,0,1,2432,2432,18000000.0
721,196231,2021,25,Bundesliga,Borussia Mönchengladbach,18,1,True,10,8,5,0,0,1.38,0,0,0,0,1,0,0,1,2,599,0,8000000.0
722,237662,2021,24,Bundesliga,Borussia Mönchengladbach,18,0,False,29,29,5,0,0,1.41,9,0,4,0,3,0,0,5,6,2166,241,15000000.0
723,243188,2021,23,Bundesliga,Borussia Mönchengladbach,18,3,False,30,13,5,0,0,1.31,0,0,1,0,0,0,0,11,3,238,0,3000000.0
724,278332,2021,24,Bundesliga,Borussia Mönchengladbach,18,3,False,34,29,5,0,0,1.31,4,0,4,0,2,0,0,5,11,2126,532,20000000.0
