Unnamed: 0,player_id,Season,Date,Left,Joined,MV,Fee
1030,125614,17/18,"Jul1,2017",TSVSteinbach,JahnRegensburg,€150k,freetransfer
1031,125614,15/16,"Jan3,2016",TSGNeustrelitz,TSVSteinbach,€100k,freetransfer
1032,578392,21/22,"Aug19,2021",TSGHoffenheim,Hannover96,€2.00m,Loanfee:€50k
1033,578392,20/21,"Jul1,2020",HoffenheimU19,TSGHoffenheim,€300k,-
1034,578392,19/20,"Jul1,2019",HoffenheimU17,HoffenheimU19,-,-
1035,578392,18/19,"Jul1,2018",E.CottbusYth.,HoffenheimU17,-,freetransfer
1036,578392,15/16,"Jul1,2015",BSCSüdYth.,E.CottbusYth.,-,freetransfer
1037,524290,21/22,"Jan4,2022",HoffenheimII,TSGHoffenheim,€400k,-
1038,524290,20/21,"Jul1,2020",U.BerlinU19,HoffenheimII,-,freetransfer
1039,524290,19/20,"Jul1,2019",U.BerlinU17,U.BerlinU19,-,-
1040,524290,18/19,"Jul1,2018",U.BerlinYth.,U.BerlinU17,-,-
1041,524290,16/17,"Jul1,2016",BFCDynamoYth.,U.BerlinYth.,-,freetransfer
1042,31535,21/22,"Aug20,2021",E.Braunschweig,HoffenheimII,€225k,freetransfer
1043,31535,19/20,"Jul1,2019",SVMeppen,E.Braunschweig,€250k,€100k
1044,31535,18/19,"Oct19,2018",WithoutClub,SVMeppen,€200k,-
1045,31535,18/19,"Jul1,2018",SpartaR.,WithoutClub,€200k,-
1046,31535,17/18,"Sep4,2017",WithoutClub,SpartaR.,€400k,-
1047,31535,17/18,"Jul1,2017",Sint-Truiden,WithoutClub,€400k,-
1048,31535,15/16,"Feb1,2016",SCPaderborn,Sint-Truiden,€700k,freetransfer
1049,31535,15/16,"Jul1,2015",Brentford,SCPaderborn,€700k,freetransfer
1050,125714,18/19,"Jul1,2018",MSVDuisburg,SCFreiburg,€900k,€2.00m
1051,125714,16/17,"Jul1,2016",GreutherFürth,MSVDuisburg,€200k,?
1052,526845,21/22,"Jul1,2021",SCFreiburgII,SCFreiburg,€350k,-
1053,526845,20/21,"Jul1,2020",SCFreiburgU19,SCFreiburgII,-,-
1054,526845,18/19,"Jul1,2018",SCFreiburgU17,SCFreiburgU19,-,-
1055,526845,17/18,"Jul1,2017",FreiburgYth.,SCFreiburgU17,-,-
1056,526845,15/16,"Jul1,2015",E.Freib.Yth.,FreiburgYth.,-,freetransfer
1057,120296,20/21,"Aug5,2020",KarlsruherSC,SCFreiburg,€475k,freetransfer
1058,120296,17/18,"Jul1,2017",VfBStuttgart,KarlsruherSC,€200k,freetransfer
1059,120296,15/16,"Feb1,2016",StuttgartII,VfBStuttgart,€100k,-
1060,120296,15/16,"Aug31,2015",NurembergII,StuttgartII,€100k,?
1061,120296,15/16,"Jul1,2015",1.FCNuremberg,NurembergII,€100k,-
1062,388198,20/21,"Jun30,2021",UnionBerlin,SCFreiburg,€7.50m,Endofloan
1063,388198,20/21,"Jul31,2020",SCFreiburg,UnionBerlin,€4.00m,loantransfer
1064,388198,19/20,"Jul1,2019",SCFreiburgII,SCFreiburg,€300k,-
1065,388198,18/19,"Jul1,2018",SCFreiburgU19,SCFreiburgII,-,-
1066,388198,17/18,"Jul1,2017",KarlsruheU19,SCFreiburgU19,-,€90k
1067,388198,16/17,"Jul1,2016",KarlsruheU17,KarlsruheU19,-,-
1068,388198,15/16,"Jul1,2015",VfRAalenU17,KarlsruheU17,-,freetransfer
1069,225657,18/19,"Jul1,2018",RealMadrid,SCFreiburg,€2.50m,€2.00m
1070,225657,17/18,"Jun30,2018",SCFreiburg,RealMadrid,€2.50m,Endofloan
1071,225657,17/18,"Jul5,2017",RealMadrid,SCFreiburg,€800k,Loanfee:€500k
1072,225657,17/18,"Jul1,2017",RMCastilla,RealMadrid,€800k,-
1073,225657,15/16,"Jul1,2015",RapidWienII,RMCastilla,-,€800k
1074,413843,19/20,"Jun30,2020",UnionBerlin,SCFreiburg,€2.80m,Endofloan
1075,413843,19/20,"Jul1,2019",SCFreiburg,UnionBerlin,€1.00m,loantransfer
1076,413843,18/19,"Jul1,2018",SCFreiburgII,SCFreiburg,€75k,-
1077,413843,17/18,"Jul1,2017",TSGBacknang,SCFreiburgII,-,freetransfer
1078,413843,15/16,"Jul1,2015",KirchheimU19,TSGBacknang,-,freetransfer
1079,110036,21/22,"Jan1,2022",SCFreiburg,UnionBerlin,€3.00m,€150k
1080,110036,18/19,"Jul1,2018",1.FCKöln,SCFreiburg,€7.50m,€3.00m
1081,110036,15/16,"Jul1,2015",1.FCK'lautern,1.FCKöln,€2.00m,€1.50m
1082,45683,16/17,"Jul1,2016",KarlsruherSC,SCFreiburg,€1.00m,€1.20m
1083,527276,20/21,"Jul1,2020",SCFreiburgU19,SCFreiburgII,-,-
1084,527276,19/20,"Jul1,2019",SCFreiburgU17,SCFreiburgU19,-,-
1085,527276,17/18,"Jul1,2017",Emmending.Yth.,SCFreiburgU17,-,freetransfer
1086,453865,21/22,"Jul1,2021",SCFreiburgII,SCFreiburg,€300k,-
1087,453865,20/21,"Jul1,2020",SCFreiburgU19,SCFreiburgII,-,-
1088,453865,18/19,"Jul1,2018",FCBayernU17,SCFreiburgU19,-,freetransfer
1089,453865,17/18,"Jul1,2017",FCBayernU16,FCBayernU17,-,-
1090,453865,16/17,"Jul1,2016",B.MünchenYth.,FCBayernU16,-,-
1091,578680,21/22,"Jan1,2022",StandardLiège,SCFreiburg,€7.00m,€4.50m
1092,578680,20/21,"Nov7,2020",StandardU21,StandardLiège,-,-
1093,578680,19/20,"Jul1,2019",StandardU18,StandardU21,-,-
1094,578680,18/19,"Jul1,2018",StandardLiège,StandardU18,-,-
1095,93604,15/16,"Jul1,2015",SVSandhausen,SCFreiburg,€700k,freetransfer
1096,548348,21/22,"Jul1,2021",SCFreiburgII,SCFreiburg,€450k,-
1097,548348,20/21,"Jul1,2020",FCMetzB,SCFreiburgII,-,freetransfer
1098,548348,19/20,"Jul1,2019",FCMetzU19,FCMetzB,-,-
1099,70285,19/20,"Jul1,2019",FCAugsburg,SCFreiburg,€5.00m,€4.00m
1100,70285,16/17,"Aug26,2016",TSGHoffenheim,FCAugsburg,€2.50m,€5.20m
1101,70285,15/16,"Jul1,2015",SCFreiburg,TSGHoffenheim,€4.50m,€3.50m
1102,285323,21/22,"Aug17,2021",SCFreiburg,Rennes,€15.00m,€14.00m
1103,285323,20/21,"Sep17,2020",AngersSCO,SCFreiburg,€7.00m,€10.00m
1104,285323,16/17,"Jul1,2016",ToursFC,AngersSCO,€800k,€500k
1105,342039,19/20,"Apr16,2020",SCFreiburgII,SCFreiburg,€450k,-
1106,342039,18/19,"Jul1,2018",SCFreiburgU19,SCFreiburgII,-,-
1107,342039,17/18,"Jul1,2017",SCFreiburgU17,SCFreiburgU19,-,-
1108,342039,15/16,"Jul1,2015",FreiburgYth.,SCFreiburgU17,-,-
1109,405670,21/22,"Jul1,2021",WerderBremen,SCFreiburgII,€100k,loantransfer
1110,405670,21/22,"Jun25,2021",W.BremenII,WerderBremen,€100k,-
1111,405670,20/21,"Jul1,2020",W.BremenU19,W.BremenII,-,-
1112,405670,18/19,"Jul1,2018",W.BremenU17,W.BremenU19,-,-
1113,405670,17/18,"Jul1,2017",W.BremenYth.,W.BremenU17,-,-
1114,405670,15/16,"Jul1,2015",EichsfeldYth.,W.BremenYth.,-,freetransfer
1115,190284,21/22,"Aug18,2021",WerderBremen,SCFreiburg,€7.50m,€5.00m
1116,190284,15/16,"Jul1,2015",W.BremenII,WerderBremen,€300k,-
1117,177779,16/17,"Jul1,2016",TSGHoffenheim,SCFreiburg,€1.00m,€2.00m
1118,177779,15/16,"Jun30,2016",VfLBochum,TSGHoffenheim,€1.00m,Endofloan
1119,177779,15/16,"Jul1,2015",TSGHoffenheim,VfLBochum,€300k,loantransfer
1120,690429,21/22,"Jul1,2021",SCFreiburgU19,SCFreiburgII,€100k,-
1121,690429,20/21,"Jul1,2020",SCFreiburgU17,SCFreiburgU19,-,-
1122,690429,18/19,"Jul1,2018",FreiburgYth.,SCFreiburgU17,-,-
1123,690429,17/18,"Jul1,2017",SCLahrJgd.,FreiburgYth.,-,freetransfer
1124,690429,16/17,"Jul1,2016",FreiburgYth.,SCLahrJgd.,-,freetransfer
1125,185077,19/20,"Sep2,2019",TSGHoffenheim,SCFreiburg,€9.00m,€7.00m
1126,185077,18/19,"Jun30,2019",SCFreiburg,TSGHoffenheim,€9.00m,Endofloan
1127,185077,18/19,"Jan6,2019",TSGHoffenheim,SCFreiburg,€6.00m,Loanfee:€600k
1128,185077,18/19,"Jul1,2018",Bor.M'gladbach,TSGHoffenheim,€7.50m,€5.50m
1129,185077,17/18,"Jul1,2017",SCFreiburg,Bor.M'gladbach,€10.00m,€6.00m
1130,185077,15/16,"Jul1,2015",TSGHoffenheim,SCFreiburg,€1.00m,€1.00m
1131,392163,21/22,"Jul1,2021",SCFreiburgII,SCFreiburg,€400k,-
1132,392163,20/21,"Jul1,2020",SCFreiburgU19,SCFreiburgII,-,-
1133,392163,18/19,"Jul1,2018",SCFreiburgU17,SCFreiburgU19,-,-
1134,392163,16/17,"Jul1,2016",FreiburgYth.,SCFreiburgU17,-,-
1135,346900,21/22,"Jul1,2021",SCFreiburgII,SCFreiburg,€300k,-
1136,346900,19/20,"Jul17,2019",ManUtdU23,SCFreiburgII,-,freetransfer
1137,346900,18/19,"Jul1,2018",ManUtdU18,ManUtdU23,-,-
1138,346900,16/17,"Jul1,2016",FCZürichYth.,ManUtdU18,-,freetransfer
1139,332798,18/19,"Aug31,2018",APOELNicosia,SCFreiburg,€2.00m,€4.50m
1140,332798,17/18,"Aug29,2017",PuskásAFC,APOELNicosia,€1.00m,€2.00m
1141,332798,16/17,"Jun30,2017",USPalermo,PuskásAFC,€1.00m,Endofloan
1142,332798,16/17,"Aug4,2016",PuskásAFC,USPalermo,€450k,Loanfee:€300k
1143,473050,21/22,"Jul1,2021",SCFreiburgII,SCFreiburg,€450k,-
1144,473050,19/20,"Jul1,2019",SCFreiburgU19,SCFreiburgII,-,-
1145,473050,18/19,"Jul1,2018",E.CottbusU17,SCFreiburgU19,-,€250k
1146,473050,16/17,"Jul1,2016",E.CottbusYth.,E.CottbusU17,-,-
1147,297583,19/20,"Jul5,2020",FCBayernII,SCFreiburg,€1.80m,Endofloan
1148,297583,19/20,"Jan29,2020",SCFreiburg,FCBayernII,€2.00m,loantransfer
1149,297583,19/20,"Jul1,2019",FCBayernII,SCFreiburg,€2.00m,€2.00m
1150,297583,18/19,"Jul1,2018",FCBayernU19,FCBayernII,-,-
1151,297583,17/18,"Jan1,2018",IncheonUtd.,FCBayernU19,-,€700k
1152,297583,17/18,"Dec1,2017",IncheonUtdU18,IncheonUtd.,-,-
1153,248999,17/18,"Jan1,2018",SVSandhausen,SCFreiburg,€900k,€2.00m
1154,248999,16/17,"Jul1,2016",FSVMainz05II,SVSandhausen,€300k,freetransfer
1155,335457,20/21,"Aug5,2020",Alavés,SCFreiburg,€3.00m,€3.70m
1156,335457,19/20,"Aug4,2020",FCSt.Gallen,Alavés,€3.00m,Endofloan
1157,335457,19/20,"Sep2,2019",Alavés,FCSt.Gallen,€1.00m,loantransfer
1158,335457,18/19,"Jun30,2019",UDAlmería,Alavés,€1.00m,Endofloan
1159,335457,18/19,"Jan17,2019",Alavés,UDAlmería,€1.00m,loantransfer
1160,335457,18/19,"Jan16,2019",FCSochaux,Alavés,€1.00m,Endofloan
1161,335457,18/19,"Jul24,2018",Alavés,FCSochaux,€1.00m,loantransfer
1162,335457,18/19,"Jul1,2018",Depor.AlavésB,Alavés,€1.00m,-
1163,335457,17/18,"Jul1,2017",RBLeipzigU19,Depor.AlavésB,-,freetransfer
1164,335457,15/16,"Jul1,2015",RBLeipzigU17,RBLeipzigU19,-,-
1165,42936,15/16,"Jul1,2015",WerderBremen,SCFreiburg,€3.00m,€2.80m
1166,273054,21/22,"Jul1,2021",MSVDuisburg,SCFreiburgII,€350k,freetransfer
1167,273054,19/20,"Jul1,2019",HeraclesAlmelo,MSVDuisburg,€900k,freetransfer
1168,273054,18/19,"Jun30,2019",FCDenBosch,HeraclesAlmelo,€900k,Endofloan
1169,273054,18/19,"Jan15,2019",HeraclesAlmelo,FCDenBosch,€900k,loantransfer
1170,273054,16/17,"Aug2,2016",DeGraafschap,HeraclesAlmelo,€900k,€500k
1171,284769,21/22,"Jul1,2021",1.FSVMainz05,VfBStuttgart,€8.00m,€5.00m
1172,284769,20/21,"Jun30,2021",SCFreiburg,1.FSVMainz05,€8.00m,Endofloan
1173,284769,20/21,"Sep15,2020",1.FSVMainz05,SCFreiburg,€4.00m,Loanfee:€200k
1174,284769,17/18,"Jul1,2017",FSVMainz05II,1.FSVMainz05,€275k,-
1175,284769,16/17,"Jul1,2016",Mainz05U19,FSVMainz05II,-,-
1176,187624,19/20,"Jul1,2019",1.FCNuremberg,VfBStuttgart,€500k,€300k
1177,187624,17/18,"Jul1,2017",HallescherFC,1.FCNuremberg,€450k,freetransfer
1178,187624,15/16,"Jul1,2015",RBLeipzig,HallescherFC,€250k,freetransfer
1179,470816,21/22,"Sep7,2021",StuttgartII,VfBStuttgart,€75k,-
1180,470816,20/21,"Jul1,2020",StuttgartU19,StuttgartII,-,-
1181,470816,18/19,"Jul1,2018",StuttgartU17,StuttgartU19,-,-
1182,470816,17/18,"Jul1,2017",StuttgartU16,StuttgartU17,-,-
1183,470816,16/17,"Jul1,2016",S.KickersYth.,StuttgartU16,-,freetransfer
1184,470816,15/16,"Jul1,2015",VaihingenJug.,S.KickersYth.,-,freetransfer
1185,415912,21/22,"Jun30,2022",VfBStuttgart,Arsenal,€15.00m,Endofloan
1186,415912,20/21,"Jul16,2020",Arsenal,VfBStuttgart,€2.40m,Loanfee:€750k
1187,415912,19/20,"Jul12,2020",1.FCNuremberg,Arsenal,€2.40m,Endofloan
1188,415912,19/20,"Jan13,2020",Arsenal,1.FCNuremberg,€3.00m,loantransfer
1189,415912,17/18,"Jan4,2018",PASGiannina,Arsenal,€450k,€2.10m
1190,415912,15/16,"Jan4,2016",ApollonU20,PASGiannina,-,freetransfer
1191,193004,20/21,"Jul28,2020",Hannover96,VfBStuttgart,€5.50m,€4.00m
1192,193004,15/16,"Jul1,2015",Hannover96U19,Hannover96,€100k,-
1193,160938,21/22,"Jan25,2022",VfBStuttgart,HerthaBSC,€7.00m,€500k
1194,160938,18/19,"Jul1,2018",SCFreiburg,VfBStuttgart,€4.00m,freetransfer
1195,353892,21/22,"Jun30,2022",VfBStuttgart,JúbiloIwata,€4.50m,Endofloan
1196,353892,21/22,"Jul4,2021",JúbiloIwata,VfBStuttgart,€550k,Loanfee:€100k
1197,353892,19/20,"Jan31,2020",NagoyaGrampus,JúbiloIwata,€150k,Endofloan
1198,353892,18/19,"Feb1,2019",JúbiloIwata,NagoyaGrampus,€75k,loantransfer
1199,353892,17/18,"Feb1,2018",JúbiloU18,JúbiloIwata,€50k,-
1200,470594,19/20,"Jan31,2020",ChelseaU23,VfBStuttgart,-,€400k
1201,470594,19/20,"Jul1,2019",ChelseaU18,ChelseaU23,-,-
1202,470594,17/18,"Jul1,2017",ChelseaYouth,ChelseaU18,-,-
1203,433388,21/22,"Jun30,2022",FCSt.Gallen,StuttgartII,€900k,Endofloan
1204,433388,21/22,"Jan3,2022",StuttgartII,FCSt.Gallen,€175k,loantransfer
1205,433388,20/21,"Jul1,2020",1.GöppingerSV,StuttgartII,-,?
1206,433388,19/20,"Jul1,2019",TSGBacknang,1.GöppingerSV,-,freetransfer
1207,433388,16/17,"Jul1,2016",BacknangU19,TSGBacknang,-,-
1208,433388,15/16,"Nov20,2015",MarsoniaU19,BacknangU19,-,?
1209,293194,18/19,"Jul1,2018",DinamoZagreb,VfBStuttgart,€1.75m,€6.00m
1210,293194,16/17,"Jul1,2016",Din.ZagrebII,DinamoZagreb,€250k,-
1211,195246,20/21,"Jul1,2020",SCFreiburg,VfBStuttgart,€2.40m,€1.30m
1212,195246,19/20,"Jun30,2020",VfBStuttgart,SCFreiburg,€2.40m,Endofloan
1213,195246,19/20,"Jul1,2019",SCFreiburg,VfBStuttgart,€4.00m,loantransfer
1214,195246,17/18,"Jul1,2017",Bor.Dortmund,SCFreiburg,€3.00m,€4.00m
1215,195246,16/17,"Jun30,2017",SCFreiburg,Bor.Dortmund,€3.00m,Endofloan
1216,195246,15/16,"Jan29,2016",Bor.Dortmund,SCFreiburg,€200k,Loanfee:€100k
1217,195246,15/16,"Jul1,2015",B.DortmundU19,Bor.Dortmund,€100k,-
1218,146310,20/21,"Jul1,2020",Sint-Truiden,VfBStuttgart,€1.60m,€1.70m
1219,146310,19/20,"Jun30,2020",VfBStuttgart,Sint-Truiden,€1.60m,Endofloan
1220,146310,19/20,"Aug13,2019",Sint-Truiden,VfBStuttgart,€2.00m,Loanfee:€300k
1221,146310,18/19,"Jul21,2018",UrawaReds,Sint-Truiden,€1.45m,?
1222,146310,15/16,"Jan6,2016",ShonanBellmare,UrawaReds,€850k,?
1223,232320,19/20,"Jul1,2019",HolsteinKiel,VfBStuttgart,€1.00m,€800k
1224,232320,17/18,"Jul1,2017",B.DortmundII,HolsteinKiel,€200k,?
1225,232320,15/16,"Jul1,2015",VfLBochumU19,B.DortmundII,€50k,freetransfer
1226,493899,21/22,"Jul1,2021",FSVFrankfurt,StuttgartII,€125k,freetransfer
1227,493899,18/19,"Jul1,2018",FSVFrankf.U19,FSVFrankfurt,-,-
1228,493899,17/18,"Jul1,2017",FSVFrankf.U17,FSVFrankf.U19,-,-
1229,49032,20/21,"Jul1,2020",K.Offenbach,StuttgartII,€150k,freetransfer
1230,49032,19/20,"Jul1,2019",1.FCMagdeburg,K.Offenbach,€175k,freetransfer
1231,49032,16/17,"Jan30,2017",Würzb.Kickers,1.FCMagdeburg,€400k,?
1232,49032,15/16,"Jul1,2015",FSVMainz05II,Würzb.Kickers,€275k,freetransfer
1233,289592,18/19,"Jun30,2019",HamburgerSV,VfBStuttgart,€5.50m,Endofloan
1234,289592,18/19,"Aug8,2018",VfBStuttgart,HamburgerSV,€1.80m,loantransfer
1235,289592,17/18,"Jul1,2017",AnderlechtU21,VfBStuttgart,-,€1.80m
1236,289592,16/17,"Jun30,2017",B.DortmundU19,AnderlechtU21,-,Endofloan
1237,289592,16/17,"Jul1,2016",AnderlechtU21,B.DortmundU19,-,loantransfer
1238,289592,15/16,"Jul1,2015",AnderlechtU19,AnderlechtU21,-,-
1239,569366,21/22,"Aug14,2021",Monaco,VfBStuttgart,€1.00m,€1.75m
1240,569366,20/21,"Jul1,2020",MonacoB,Monaco,€150k,-
1241,569366,19/20,"Jul30,2019",MonacoU19,MonacoB,-,-
1242,569366,18/19,"Jul1,2018",MonacoYouth,MonacoU19,-,-
1243,400546,20/21,"Jun30,2021",SVSandhausen,VfBStuttgart,€1.20m,Endofloan
1244,400546,20/21,"Jul31,2020",VfBStuttgart,SVSandhausen,€450k,loantransfer
1245,400546,19/20,"Jul5,2020",HansaRostock,VfBStuttgart,€450k,Endofloan
1246,400546,19/20,"Aug30,2019",VfBStuttgart,HansaRostock,€300k,loantransfer
1247,400546,19/20,"Aug29,2019",1.FCKöln,VfBStuttgart,€300k,?
1248,400546,17/18,"Jul1,2017",1.FCKölnII,1.FCKöln,€300k,-
1249,400546,16/17,"Jan31,2017",CopenhagenU19,1.FCKölnII,-,€400k
1250,400546,16/17,"Jul1,2016",FCKYouth,CopenhagenU19,-,-
1251,538971,21/22,"Jul1,2021",JuventusU23,VfBStuttgart,€1.80m,€1.50m
1252,538971,20/21,"Jun30,2021",VfBStuttgart,JuventusU23,€1.80m,Endofloan
1253,538971,20/21,"Oct5,2020",JuventusU23,VfBStuttgart,-,loantransfer
1254,538971,20/21,"Sep1,2020",JuventusU19,JuventusU23,-,-
1255,538971,19/20,"Jul1,2019",JuventusU17,JuventusU19,-,-
1256,538971,18/19,"Aug1,2018",IstresFCU19,JuventusU17,-,€90k
1257,527270,20/21,"Jul1,2020",SCFreiburgU19,StuttgartII,-,freetransfer
1258,527270,18/19,"Jul1,2018",SCFreiburgU17,SCFreiburgU19,-,-
1259,527270,17/18,"Jul1,2017",E.FreiburgU17,SCFreiburgU17,-,freetransfer
1260,179635,19/20,"Sep2,2019",SVSandhausen,VfBStuttgart,€1.50m,€3.00m
1261,179635,17/18,"Aug17,2017",1.FCNuremberg,SVSandhausen,€200k,?
1262,179635,16/17,"Jan31,2017",Waldh.Mannheim,1.FCNuremberg,€250k,€90k
1263,540302,19/20,"Jul1,2019",InstitutoAC,VfBStuttgart,€1.00m,€1.70m
1264,540302,17/18,"Jul1,2017",InstitutoU19,InstitutoAC,-,-
1265,540302,16/17,"Jul1,2016",InstitutoU17,InstitutoU19,-,-
1266,540302,15/16,"Jul1,2015",InstitutoJgd.,InstitutoU17,-,-
1267,156779,19/20,"Jun30,2020",F.Düsseldorf,VfBStuttgart,€4.50m,Endofloan
1268,156779,19/20,"Jul10,2019",VfBStuttgart,F.Düsseldorf,€3.00m,Loanfee:€500k
1269,156779,17/18,"Jan18,2018",FCAugsburg,VfBStuttgart,€750k,€500k
1270,156779,16/17,"Jun30,2017",JahnRegensburg,FCAugsburg,€650k,Endofloan
1271,156779,16/17,"Jul1,2016",FCAugsburg,JahnRegensburg,€250k,loantransfer
1272,156779,15/16,"Jan31,2016",1.FCK'lautern,FCAugsburg,€300k,Endofloan
1273,60394,21/22,"Jun30,2022",SCPaderborn,VfBStuttgart,€1.00m,Endofloan
1274,60394,21/22,"Jan13,2022",VfBStuttgart,SCPaderborn,€1.00m,loantransfer
1275,60394,19/20,"Jul1,2019",SCPaderborn,VfBStuttgart,€2.50m,€2.50m
1276,60394,17/18,"Jan23,2018",1.FSVMainz05,SCPaderborn,€250k,?
1277,60394,15/16,"Jan17,2016",FSVMainz05II,1.FSVMainz05,€350k,-
1278,588020,21/22,"Jul1,2021",Fenerbahce,VfBStuttgart,€1.00m,freetransfer
1279,588020,19/20,"Mar6,2020",FenerbahceU19,Fenerbahce,€100k,-
1280,588020,19/20,"Jul1,2019",FenerbahceU17,FenerbahceU19,€100k,-
1281,588020,18/19,"Jul1,2018",FenerbahceYth.,FenerbahceU17,-,-
1282,472243,20/21,"Jul1,2020",StuttgartU19,VfBStuttgart,€250k,-
1283,472243,18/19,"Nov19,2018",StuttgartU17,StuttgartU19,-,-
1284,472243,17/18,"Jan1,2018",StuttgartU16,StuttgartU17,-,-
1285,472243,17/18,"Jul1,2017",StuttgartYth.,StuttgartU16,-,-
1286,57995,18/19,"Jul1,2018",VfLWolfsburg,VfBStuttgart,€7.00m,?
1287,57995,16/17,"Jul1,2016",VfBStuttgart,VfLWolfsburg,€7.00m,freetransfer
1288,431561,18/19,"Jun30,2019",Arm.Bielefeld,VfBStuttgart,€1.50m,Endofloan
1289,431561,18/19,"Jul2,2018",VfBStuttgart,Arm.Bielefeld,€1.50m,loantransfer
1290,431561,18/19,"Jul1,2018",Arm.Bielefeld,VfBStuttgart,€1.50m,€2.50m
1291,431561,17/18,"Apr1,2018",BielefeldU19,Arm.Bielefeld,€300k,-
1292,431561,17/18,"Jul1,2017",BielefeldU17,BielefeldU19,-,-
1293,431561,16/17,"Jul1,2016",BielefeldYth.,BielefeldU17,-,-
1294,386786,21/22,"Jun30,2022",FCSchalke04,VfBStuttgart,€1.30m,Endofloan
1295,386786,21/22,"Aug18,2021",VfBStuttgart,FCSchalke04,€1.00m,Loanfee:€100k
1296,386786,19/20,"Jan8,2020",1.FCKöln,VfBStuttgart,€400k,?
1297,386786,19/20,"Jul1,2019",1.FCKölnU19,1.FCKöln,-,-
1298,386786,16/17,"Aug31,2016",MagdeburgU17,1.FCKölnU19,-,freetransfer
1299,386786,15/16,"Jul1,2015",H.RostockYth.,MagdeburgU17,-,freetransfer
1300,750886,21/22,"Jan1,2022",StuttgartU19,VfBStuttgart,€700k,-
1301,750886,21/22,"Jul19,2021",ToulouseU19,StuttgartU19,-,freetransfer
1302,612826,19/20,"Aug13,2019",ParisFC,VfBStuttgart,€3.00m,€8.00m
1303,612826,18/19,"Sep12,2018",ParisFCB,ParisFC,-,-
1304,612826,18/19,"Jul1,2018",Ol.AlèsU19,ParisFCB,-,freetransfer
1305,272278,21/22,"Jul19,2021",SCPaderborn,VfBStuttgart,€2.50m,€2.50m
1306,272278,21/22,"Jul1,2021",B.DortmundII,SCPaderborn,€2.50m,€700k
1307,272278,20/21,"Jun30,2021",SCPaderborn,B.DortmundII,€2.50m,Endofloan
1308,272278,20/21,"Aug12,2020",B.DortmundII,SCPaderborn,€200k,loantransfer
1309,272278,19/20,"Jul1,2019",1.FCKöln,B.DortmundII,€150k,freetransfer
1310,272278,17/18,"Jul1,2017",OberhausenU19,1.FCKöln,€50k,freetransfer
1311,272278,15/16,"Jul1,2015",VfLBochumU17,OberhausenU19,-,freetransfer
1312,618425,19/20,"Jul2,2019",ParisSGU19,VfBStuttgart,-,freetransfer
1313,618425,18/19,"Jul1,2018",ParisSGU17,ParisSGU19,-,-
1314,369567,19/20,"Jul5,2019",AdmiraWacker,VfBStuttgart,€2.50m,€6.00m
1315,369567,17/18,"Jul1,2017",FCAdmiraII,AdmiraWacker,-,-
1316,369567,16/17,"Jul1,2016",SRDonaufeld,FCAdmiraII,-,freetransfer
1317,616344,21/22,"Jan30,2022",SportingCP,VfBStuttgart,€5.00m,Loanfee:€500k
1318,616344,20/21,"Jul1,2020",SportingCPU23,SportingCP,-,-
1319,616344,19/20,"Jul1,2019",SportingU17,SportingCPU23,-,-
1320,616344,17/18,"Jul1,2017",SportingSub-15,SportingU17,-,-
1321,616344,15/16,"Jul1,2015",SportingYth.,SportingSub-15,-,-
1322,610431,21/22,"Aug31,2021",VejleBK,VfBStuttgart,€3.00m,€3.50m
1323,610431,19/20,"Jan1,2020",VejleBKU19,VejleBK,-,-
1324,610431,19/20,"Jul1,2019",VejleBKYouth,VejleBKU19,-,-
1325,572919,21/22,"Jul1,2021",StuttgartII,VfBStuttgart,€1.00m,-
1326,572919,20/21,"Jan1,2021",StuttgartU19,StuttgartII,-,-
1327,572919,20/21,"Aug8,2020",StokeU18,StuttgartU19,-,€150k
1328,572919,18/19,"Sep1,2018",SpartaR.U17,StokeU18,-,freetransfer
1329,572919,17/18,"Jul1,2017",SpartaYouth,SpartaR.U17,-,-
1330,193534,21/22,"Jan14,2022",VfBStuttgart,PafosFC,€800k,€70k
1331,193534,19/20,"Jul1,2019",JahnRegensburg,VfBStuttgart,€850k,€300k
1332,193534,17/18,"Jan3,2018",SFLotte,JahnRegensburg,€225k,€75k
1333,193534,17/18,"Jul1,2017",B.DortmundII,SFLotte,€225k,€40k
1334,193534,16/17,"Jul1,2016",SCVerl,B.DortmundII,€175k,freetransfer
1335,93763,20/21,"Aug4,2020",SCFreiburg,HerthaBSC,€7.00m,€7.00m
1336,471936,21/22,"Aug26,2021",OdenseBK,HerthaBSC,€1.50m,€3.00m
1337,471936,17/18,"Jul1,2017",OdenseBKU19,OdenseBK,€50k,-
1338,471936,16/17,"Jul1,2016",OdenseBKYouth,OdenseBKU19,-,-
1339,453737,21/22,"Jan1,2022",HerthaBSCII,HerthaBSC,€125k,-
1340,453737,20/21,"Sep9,2020",LeverkusenU19,HerthaBSCII,€125k,freetransfer
1341,453737,18/19,"Jul1,2018",LeverkusenU17,LeverkusenU19,-,-
1342,453737,17/18,"Jul1,2017",RWEssenU17,LeverkusenU17,-,freetransfer
1343,453737,16/17,"Jul1,2016",Rot-WeissEssen,RWEssenU17,-,-
1344,453737,15/16,"Jul1,2015",Schalke04Yth.,Rot-WeissEssen,-,freetransfer
1345,241974,19/20,"Jun30,2020",VfLOsnabrück,HerthaBSC,€475k,Endofloan
