player_name,signed_from,discription
Wilfried Kanga,Paris Saint-Germain U19,none
Thomas Touré,FC Girondins Bordeaux,none
Wilfried Kanga,Paris Saint-Germain U19,none
Enzo Crivelli,FC Girondins Bordeaux,none
Wilfried Kanga,Paris Saint-Germain U19,none
Baptiste Guillaume,LOSC Lille,none
Wilfried Kanga,Paris Saint-Germain U19,none
Férébory Doré,Botev Plovdiv,none
Wilfried Kanga,Paris Saint-Germain U19,none
Matthieu Dreyer,ESTAC Troyes,none
Makan Macalou,none,none
Alexander Djiku,SC Bastia,none
Makan Macalou,none,none
Romain Genevois,OGC Nice,none
Makan Macalou,none,none
Adama Mbengue,Diambars Football Club,none
Makan Macalou,none,none
Vincent Bessat,FC Nantes,none
Makan Macalou,none,none
Frédéric Guilbert,Aston Villa,none
Makan Macalou,none,none
Youssef Aït Bennasser,AS Monaco,none
Makan Macalou,none,none
Baissama Sankoh,EA Guingamp,none
Makan Macalou,none,none
Stef Peeters,Sint-Truidense VV,none
Makan Macalou,none,none
Jonathan Delaplace,LOSC Lille,none
Makan Macalou,none,none
Jessy Deminguet,SM Caen B,"Joining: RC Strasbourg Alsace; date: Jul 1, 2023; fee: free transfer"
Makan Macalou,none,none
Julien Féret,Stade Rennais FC,none
Makan Macalou,none,none
Christian Kouakou,Tours FC,none
Makan Macalou,none,none
Ronny Rodelin,LOSC Lille,none
Makan Macalou,none,none
Jordan N'Kololo,Clermont Foot 63,none
Makan Macalou,none,none
Enzo Crivelli,Angers SCO,none
Makan Macalou,none,none
Denis Petric,Angers SCO,none
Sloan Privat,KAA Gent,none
Killian Le Roy,none,none
Sloan Privat,KAA Gent,none
Christophe Kerbrat,Stade Plabennecois,none
Sloan Privat,KAA Gent,none
Jérémy Sorbon,SM Caen,none
Sloan Privat,KAA Gent,none
Pedro Rebocho,SL Benfica,none
Sloan Privat,KAA Gent,none
Jordan Ikoko,Paris Saint-Germain B,none
Sloan Privat,KAA Gent,none
Mustapha Diallo,ASC Jaraaf,Ankle Injury - Return unknown
Sloan Privat,KAA Gent,none
Lebogang Phiri,Bröndby IF,none
Sloan Privat,KAA Gent,none
Mattéo Ahlinvi,none,none
Sloan Privat,KAA Gent,none
Ludovic Blas,EA Guingamp B,none
Sloan Privat,KAA Gent,none
Nicolas Benezet,FC Évian Thonon Gaillard,none
Sloan Privat,KAA Gent,none
Yannis Salibur,Clermont Foot 63,none
Sloan Privat,KAA Gent,none
Yeni N'Gbakoto,Queens Park Rangers,none
Sloan Privat,KAA Gent,none
Marcus Thuram,FC Sochaux-Montbéliard,Torn Muscle Fibre - Return unknown
Sloan Privat,KAA Gent,none
Nathaël Julan,AC Le Havre,none
Sloan Privat,KAA Gent,none
Quentin Beunardeau,AFC Tubize,none
Ibrahima Niane,Génération Foot,none
Calvin Haïdara,none,none
Ibrahima Niane,Génération Foot,none
Simon Falette,Stade Brestois 29,none
Ibrahima Niane,Génération Foot,none
Fallou Diagne,SV Werder Bremen,none
Ibrahima Niane,Génération Foot,none
Vahid Selimovic,FC Metz B,none
Ibrahima Niane,Génération Foot,none
Vincent Peugnet,none,none
Ibrahima Niane,Génération Foot,none
Julian Palmieri,Without Club,none
Ibrahima Niane,Génération Foot,none
Matthieu Udol,FC Metz B,none
Ibrahima Niane,Génération Foot,none
Lemouya Goudiaby,FC Metz B,none
Ibrahima Niane,Génération Foot,none
Iván Balliu,FC Arouca,none
Ibrahima Niane,Génération Foot,none
Chris Philipps,FC Metz B,none
Ibrahima Niane,Génération Foot,none
Théodore Efouba Ayissi,FC Metz B,none
Ibrahima Niane,Génération Foot,none
Cafú,FC Lorient,none
Ibrahima Niane,Génération Foot,none
Yann Jouffre,FC Lorient,none
Ibrahima Niane,Génération Foot,none
Vincent Thill,FC Metz U19,none
Ibrahima Niane,Génération Foot,none
Florent Mollet,US Créteil-Lusitanos,none
Ibrahima Niane,Génération Foot,none
Youssef Maziz,FC Metz B,"Returned after loan spell with RFC Seraing; date: Jun 30, 2022; fee: End of loan"
Ibrahima Niane,Génération Foot,none
Mathieu Dossevi,Standard Liège,none
Ibrahima Niane,Génération Foot,none
Gauthier Hein,FC Metz B,none
Ibrahima Niane,Génération Foot,none
Emmanuel Rivière,Newcastle United,none
Ibrahima Niane,Génération Foot,none
Habib Diallo,FC Metz B,none
Ibrahima Niane,Génération Foot,none
Richard Sila,none,none
Ibrahima Niane,Génération Foot,none
Alexandre Oukidja,LOSC Lille,none
Jérémy Blayac,Angers SCO,none
Bastien Rempp,none,none
Jérémy Blayac,Angers SCO,none
Pablo Martínez,Angers SCO,none
Jérémy Blayac,Angers SCO,none
Kader Mangane,GFC Ajaccio,none
Jérémy Blayac,Angers SCO,none
Ismaïl Aaneba,Racing Strasbourg B,none
Jérémy Blayac,Angers SCO,none
Abdallah Ndour,FC Metz,none
Jérémy Blayac,Angers SCO,none
Kenny Lala,RC Lens,none
Jérémy Blayac,Angers SCO,none
Jonas Martin,Real Betis Balompié,none
Jérémy Blayac,Angers SCO,none
Jérémy Grimm,Sports Réunis Colmar,none
Jérémy Blayac,Angers SCO,none
Vincent Nogueira,Philadelphia Union,none
Jérémy Blayac,Angers SCO,none
Dimitri Liénard,FC Mulhouse,none
Jérémy Blayac,Angers SCO,none
Benjamin Corgnet,AS Saint-Étienne,none
Jérémy Blayac,Angers SCO,none
Kévin Zohi,Racing Strasbourg B,none
Jérémy Blayac,Angers SCO,none
Idriss Saadi,Cardiff City,none
Jérémy Blayac,Angers SCO,none
Ihsan Sacko,Racing Strasbourg B,none
Jérémy Blayac,Angers SCO,none
Erwin Zelazny,Rodez AF,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Christophe Hérelle,US Créteil-Lusitanos,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Jimmy Giraudon,Grenoble Foot 38,"Returned after loan spell with CD Leganés; date: Jun 30, 2022; fee: End of loan"
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Oswaldo Vizcarrondo,FC Nantes,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Johann Obiang,LB Châteauroux,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Jérémy Cordoval,Nîmes Olympique,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
François Bellugou,FC Lorient,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Rémi Walter,OGC Nice,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Bryan Pelé,Stade Brestois 29,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Saîf-Eddine Khaoui,Olympique Marseille,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Samuel Grandsir,ESTAC Troyes B,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Bryan Mbeumo,ESTAC Troyes B,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Hyun-jun Suk,Stade Reims,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Jonathan Tinhan,Amiens SC,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Mamadou Sissako,none,none
Raphaël Cacérès,FC Sochaux-Montbéliard,none
Kevin Trapp,Eintracht Frankfurt,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Gianluigi Buffon,Juventus FC,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Marquinhos,AS Roma,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Presnel Kimpembe,Paris Saint-Germain B,"Achilles tendon rupture - Return expected on Jun 15, 2023"
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Stanley Nsoki,Paris Saint-Germain B,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Kévin Rimane,none,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Juan Bernat,Bayern Munich,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Arthur Zagré,Paris Saint-Germain U19,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Colin Dagba,Paris Saint-Germain B,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Leandro Paredes,Zenit St. Petersburg,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Lassana Diarra,Al-Jazira (Abu Dhabi),none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Giovani Lo Celso,CA Rosario Central,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Antoine Bernede,Paris Saint-Germain B,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Azzeddine Toufiqui,none,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Julian Draxler,VfL Wolfsburg,"Ankle Surgery - Return expected on May 31, 2023"
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Ángel Di María,Manchester United,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Timothy Weah,Paris Saint-Germain B,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Kylian Mbappé,AS Monaco,none
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Eric Maxim Choupo-Moting,Stoke City,Knee Problems - Return unknown
Metehan Güçlü,none,Cruciate Ligament Injury - Return unknown
Mathieu Gorgelin,Olympique Lyon B,none
Mariano Díaz,Real Madrid,none
Jason Denayer,Manchester City,none
Mariano Díaz,Real Madrid,none
Mapou Yanga-Mbiwa,AS Roma,none
Mariano Díaz,Real Madrid,none
Jérémy Morel,Olympique Marseille,none
Mariano Díaz,Real Madrid,none
Marçal,SL Benfica,none
Mariano Díaz,Real Madrid,none
Rafael,Manchester United,none
Mariano Díaz,Real Madrid,none
Lucas Tousart,Hertha BSC,none
Mariano Díaz,Real Madrid,none
Elisha Owusu,Olympique Lyon B,none
Mariano Díaz,Real Madrid,none
Houssem Aouar,Olympique Lyon B,none
Mariano Díaz,Real Madrid,none
Jordan Ferri,Olympique Lyon B,none
Mariano Díaz,Real Madrid,none
Maxence Caqueret,Olympique Lyon B,none
Mariano Díaz,Real Madrid,none
Ousseynou Ndiaye,none,none
Mariano Díaz,Real Madrid,none
Yassin Fekir,none,none
Mariano Díaz,Real Madrid,none
Martin Terrier,LOSC Lille,"Cruciate Ligament Rupture - Return expected on Sep 30, 2023"
Mariano Díaz,Real Madrid,none
Bertrand Traoré,Chelsea FC,none
Mariano Díaz,Real Madrid,none
Moussa Dembélé,Celtic FC,none
Mariano Díaz,Real Madrid,none
Amine Gouiri,Olympique Lyon B,none
Mariano Díaz,Real Madrid,none
Paul Nardi,AS Nancy-Lorraine,none
Gobé Gouano,none,none
Seydou Sy,Milan Primavera,none
Gobé Gouano,none,none
Yanis Hénin,none,none
Gobé Gouano,none,none
Jemerson,Clube Atlético Mineiro,none
Gobé Gouano,none,none
Kamil Glik,Torino FC,none
Gobé Gouano,none,none
Jonathan Panzo,none,none
Gobé Gouano,none,none
Andrea Raggi,Bologna FC 1909,none
Gobé Gouano,none,none
Antonio Barreca,Torino FC,"Returned after loan spell with US Lecce; date: Jun 30, 2022; fee: End of loan"
Gobé Gouano,none,none
Djibril Sidibé,LOSC Lille,none
Gobé Gouano,none,none
Ronaël Pierre-Gabriel,AS Saint-Étienne,none
Gobé Gouano,none,none
Youssef Aït Bennasser,AS Nancy-Lorraine,none
Gobé Gouano,none,none
Pelé,Rio Ave FC,none
Gobé Gouano,none,none
Ibrahima Diallo,AS Monaco B,none
Gobé Gouano,none,none
Khéphren Thuram,AS Monaco U19,none
Gobé Gouano,none,none
Youri Tielemans,RSC Anderlecht,none
Gobé Gouano,none,none
Adrien Silva,Leicester City,none
Gobé Gouano,none,none
Romain Faivre,none,none
Gobé Gouano,none,none
Boschilia,São Paulo Futebol Clube,none
Gobé Gouano,none,none
Robert Navarro,none,none
Gobé Gouano,none,none
Nacer Chadli,West Bromwich Albion,none
Gobé Gouano,none,none
Sofiane Diop,Stade Rennais FC B,none
Gobé Gouano,none,none
Gelson Martins,Atlético de Madrid,none
Gobé Gouano,none,none
Moussa Sylla,AS Monaco U19,none
Gobé Gouano,none,none
Samuel Grandsir,ESTAC Troyes,none
Gobé Gouano,none,none
Radamel Falcao,Atlético de Madrid,Dead Leg - Return unknown
Gobé Gouano,none,none
Pietro Pellegri,Genoa CFC,"Returned after loan spell with Torino FC; date: Jun 30, 2022; fee: End of loan"
Gobé Gouano,none,none
Irvin Cardona,AS Monaco B,none
Gobé Gouano,none,none
Wilson Isidor,AS Monaco B,none
Gobé Gouano,none,none
Hervé Koffi,ASEC Mimosas,none
Loïc Rémy,UD Las Palmas,none
Adama Soumaoro,LOSC Lille B,"Patella rupture - Return expected on Feb 1, 2024"
Loïc Rémy,UD Las Palmas,none
Kouadio-Yves Dabila,LOSC Lille B,"Returned after loan spell with RFC Seraing; date: Jun 30, 2022; fee: End of loan"
Loïc Rémy,UD Las Palmas,none
José Fonte,Dalian Yifang,none
Loïc Rémy,UD Las Palmas,none
Fodé Ballo-Touré,Paris Saint-Germain B,none
Loïc Rémy,UD Las Palmas,none
Reinildo Mandava,B SAD,"Cruciate Ligament Rupture - Return expected on Sep 15, 2023"
Loïc Rémy,UD Las Palmas,none
Jérémy Pied,Southampton FC,none
Loïc Rémy,UD Las Palmas,none
Boubakary Soumaré,Paris Saint-Germain B,none
Loïc Rémy,UD Las Palmas,none
Arton Zekaj,none,none
Loïc Rémy,UD Las Palmas,none
Xeka,SC Braga,Injury to the ankle - Return unknown
Loïc Rémy,UD Las Palmas,none
Teddy Okou,none,none
Loïc Rémy,UD Las Palmas,none
Jonathan Bamba,AS Saint-Étienne,none
Loïc Rémy,UD Las Palmas,none
Nicolas Pépé,Angers SCO,none
Loïc Rémy,UD Las Palmas,none
Anwar El Ghazi,Ajax Amsterdam,none
Loïc Rémy,UD Las Palmas,none
Lebo Mothiba,LOSC Lille B,none
Loïc Rémy,UD Las Palmas,none
Rui Fonte,Fulham FC,none
Loïc Rémy,UD Las Palmas,none
Yohann Pelé,FC Sochaux-Montbéliard,none
Valère Germain,AS Monaco,none
Romain Cagnon,Without Club,none
Valère Germain,AS Monaco,none
Adil Rami,Sevilla FC,none
Valère Germain,AS Monaco,none
Rolando,FC Porto,none
Valère Germain,AS Monaco,none
Lucas Perrin,Olympique de Marseille B,"Returned after loan spell with RC Strasbourg Alsace; date: Jun 30, 2022; fee: End of loan"
Valère Germain,AS Monaco,none
Christopher Rocchia,Olympique de Marseille B,none
Valère Germain,AS Monaco,none
Bouna Sarr,FC Metz,none
Valère Germain,AS Monaco,none
Boubacar Kamara,Olympique de Marseille B,none
Valère Germain,AS Monaco,none
Luiz Gustavo,VfL Wolfsburg,none
Valère Germain,AS Monaco,none
Alexandre Phliponeau,none,none
Valère Germain,AS Monaco,none
Kevin Strootman,AS Roma,"Joining: Genoa CFC; date: Jul 1, 2023; fee: free transfer"
Valère Germain,AS Monaco,none
Saîf-Eddine Khaoui,Tours FC,none
Valère Germain,AS Monaco,none
Lucas Ocampos,AS Monaco,none
Valère Germain,AS Monaco,none
Florian Thauvin,Newcastle United,none
Valère Germain,AS Monaco,none
Yusuf Sari,Olympique de Marseille B,none
Valère Germain,AS Monaco,none
Konstantinos Mitroglou,SL Benfica,none
Valère Germain,AS Monaco,none
Walter Benítez,Quilmes Atlético Club,none
Maxime Pélican,none,none
Mouez Hassen,OGC Nizza U19,none
Maxime Pélican,none,none
Malang Sarr,OGC Nice B,Muscle Injury - Return unknown
Maxime Pélican,none,none
Olivier Boscagli,OGC Nice B,none
Maxime Pélican,none,none
Gautier Lloris,OGC Nice B,none
Maxime Pélican,none,none
Racine Coly,Brescia Calcio,none
Maxime Pélican,none,none
Yanis Hamache,OGC Nice B,Unknown Injury - Return unknown
Maxime Pélican,none,none
Patrick Burner,OGC Nice B,none
Maxime Pélican,none,none
Adrien Tamèze,Valenciennes FC,none
Maxime Pélican,none,none
Pierre Lees-Melou,Dijon FCO,none
Maxime Pélican,none,none
Jean-Victor Makengo,SM Caen,none
Maxime Pélican,none,none
Arnaud Lusamba,AS Nancy-Lorraine,none
Maxime Pélican,none,none
Pedro Brazão,OGC Nice B,none
Maxime Pélican,none,none
Allan Saint-Maximin,AS Monaco,none
Maxime Pélican,none,none
Vincent Marcel,OGC Nice B,none
Maxime Pélican,none,none
Hicham Mahou,OGC Nice B,none
Maxime Pélican,none,none
Ignatius Ganago,OGC Nice B,none
Maxime Pélican,none,none
Mickaël Le Bihan,AC Le Havre,none
Maxime Pélican,none,none
Lamine Diaby-Fadiga,OGC Nice B,none
Maxime Pélican,none,none
Benoît Costil,Stade Rennais FC,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Jérôme Prior,FC Girondins Bordeaux B,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Jules Koundé,FC Girondins Bordeaux B,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Vukasin Jovanovic,Zenit St. Petersburg,"Ligament Injury - Return expected on Oct 1, 2023"
Aaron Boupendza,FC Girondins Bordeaux B,none
Théo Pellenard,FC Girondins Bordeaux B,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Till Cissokho,none,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Driss Trichard,none,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Sergi Palencia,FC Barcelona,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Raoul Bellanova,Milan Primavera,"Returned after loan spell with Cagliari Calcio; date: Jun 30, 2022; fee: End of loan"
Aaron Boupendza,FC Girondins Bordeaux B,none
Thomas Carrique,FC Girondins Bordeaux B,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Aurélien Tchouaméni,FC Girondins Bordeaux B,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Lukas Lerager,SV Zulte Waregem,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Toma Basic,HNK Hajduk Split,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Zaydou Youssouf,FC Girondins Bordeaux B,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Yacine Adli,AC Milan,none
Aaron Boupendza,FC Girondins Bordeaux B,none
François Kamano,SC Bastia,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Samuel Kalu,KAA Gent,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Daniel Mancini,CA Newell's Old Boys,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Nicolas de Préville,LOSC Lille,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Jimmy Briand,EA Guingamp,none
Aaron Boupendza,FC Girondins Bordeaux B,none
Josh Maja,Sunderland AFC,"Returned after loan spell with Stoke City; date: Jun 30, 2022; fee: End of loan"
Aaron Boupendza,FC Girondins Bordeaux B,none
Abdoulaye Diallo,Stade Rennais FC B,none
Georginio Rutter,Stade Rennais FC B,none
Edvinas Gertmonas,FK Atlantas Klaipeda (–2020),none
Georginio Rutter,Stade Rennais FC B,none
Damien Da Silva,SM Caen,none
Georginio Rutter,Stade Rennais FC B,none
Gerzino Nyamsi,Stade Rennais FC B,none
Georginio Rutter,Stade Rennais FC B,none
Ramy Bensebaini,Paradou AC,none
Georginio Rutter,Stade Rennais FC B,none
Souleyman Doumbia,Grasshopper Club Zurich,none
Georginio Rutter,Stade Rennais FC B,none
Namakoro Diallo,none,none
Georginio Rutter,Stade Rennais FC B,none
Mehdi Zeffane,Olympique Lyon,none
Georginio Rutter,Stade Rennais FC B,none
Sacha Boey,Stade Rennais FC B,none
Georginio Rutter,Stade Rennais FC B,none
Jakob Johansson,AEK Athens,none
Georginio Rutter,Stade Rennais FC B,none
James Léa Siliki,Stade Rennais FC B,"Returned after loan spell with Middlesbrough FC; date: Jun 30, 2022; fee: End of loan"
Georginio Rutter,Stade Rennais FC B,none
Denis Will Poha,Stade Rennais FC B,none
Georginio Rutter,Stade Rennais FC B,none
Benjamin Bourigeaud,RC Lens,none
Georginio Rutter,Stade Rennais FC B,none
Hatem Ben Arfa,Without Club,none
Georginio Rutter,Stade Rennais FC B,none
Yann Gboho,Stade Rennais FC B,"Returned after loan spell with Vitesse Arnhem; date: Jun 30, 2022; fee: End of loan"
Georginio Rutter,Stade Rennais FC B,none
Isaac Matondo,none,none
Georginio Rutter,Stade Rennais FC B,none
M'Baye Niang,Torino FC,none
Georginio Rutter,Stade Rennais FC B,none
Jordan,Stade Reims,none
Georginio Rutter,Stade Rennais FC B,none
Brandon Thomas,RCD Mallorca,none
Georginio Rutter,Stade Rennais FC B,none
Timothé Nkada,Stade Rennais FC B,none
Georginio Rutter,Stade Rennais FC B,none
Jessy Moulin,AS Saint-Étienne B,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Alexis Guendouz,AS Saint-Étienne B,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
William Saliba,Arsenal FC,Back Injury - Return unknown
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Neven Subotic,Borussia Dortmund,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Loïc Perrin,AS Saint-Étienne U19,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Wesley Fofana,AS Saint-Étienne B,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Mickaël Nade,AS Saint-Étienne B,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Gabriel Silva,Udinese Calcio,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Yann M'Vila,Rubin Kazan,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Ole Selnaes,Rosenborg BK,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Habib Maïga,AS Saint-Étienne B,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Valentín Vada,FC Girondins Bordeaux,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Kenny Rocha Santos,none,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Oussama Tannane,Heracles Almelo,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Dylan Chambost,ESTAC Troyes,"Joined from ESTAC Troyes; date: Jul 1, 2022; fee: free transfer"
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
Jorginho,FC Arouca,none
Charles Abi,AS Saint-Étienne B,"Returned after loan spell with EA Guingamp; date: Jun 30, 2022; fee: End of loan"
