,player_id,name,birth_date,height,main_position,foot,agent
4110,46580,Andrej Kramaric,1991-06-19,177.0,Attack Centre Forward,right,
4111,145866,Munas Dabbur,1992-05-14,182.0,Attack Centre Forward,right,Soccer Mondial AG
4112,125614,Sargis Adamyan,1993-05-23,184.0,Attack Centre Forward,right,Karl M. Herzog ...
4113,578392,Maximilian Beier,2002-10-17,185.0,Attack Centre Forward,right,Eurosportsmanagement...
4114,524290,Fisnik Asllani,2002-08-08,188.0,Attack Centre Forward,both,ROGON
4115,31535,Nick Proschwitz,1986-11-28,192.0,Attack Centre Forward,right,ROOF Talents
4116,125714,Mark Flekken,1993-06-13,195.0,Goalkeeper,both,SEG
4117,526845,Noah Atubolu,2002-05-25,190.0,Goalkeeper,right,Unique Sports Group
4118,120296,Benjamin Uphoff,1993-08-08,192.0,Goalkeeper,right,Karl M. Herzog ...
4119,388198,Nico Schlotterbeck,1999-12-01,191.0,Defender Centre Back,left,Robert Schneider
4120,225657,Philipp Lienhart,1996-07-11,189.0,Defender Centre Back,right,YOU FIRST
4121,413843,Keven Schlotterbeck,1997-04-28,189.0,Defender Centre Back,left,Robert Schneider
4122,110036,Dominique Heintz,1993-08-15,188.0,Defender Centre Back,left,Sports360 GmbH
4123,45683,Manuel Gulde,1991-02-12,184.0,Defender Centre Back,right,Unique Sports Group
4124,527276,Kenneth Schmidt,2002-06-03,187.0,Defender Centre Back,left,Unique Sports Group
4125,93707,Christian Günter,1993-02-28,184.0,Defender Left Back,left,Unique Sports Group
4126,453865,Kimberly Ezekwem,2001-06-19,187.0,Defender Left Back,left,CN Sports
4127,578680,Hugo Siquet,2002-07-09,180.0,Defender Right Back,right,Eleven Plus
4128,93604,Lukas Kübler,1992-08-30,182.0,Defender Right Back,right,ROOF
4129,548348,Kiliann Sildillia,2002-05-16,186.0,Defender Right Back,right,ROGON
4130,70285,Jonathan Schmid,1990-06-22,179.0,Defender Right Back,right,Unique Sports Group
4131,285323,Baptiste Santamaria,1995-03-09,183.0,midfield Defensive Midfield,right,Sport Profile
4132,342039,Yannik Keitel,2000-02-15,186.0,midfield Defensive Midfield,both,Unique Sports Group
4133,55099,Nicolas Höfler,1990-03-09,181.0,midfield Defensive Midfield,right,
4134,405670,Yannik Engelhardt,2001-02-07,184.0,midfield Defensive Midfield,right,Unique Sports Group
4135,190284,Maximilian Eggestein,1996-12-08,181.0,midfield Central Midfield,right,ROOF
4136,177779,Janik Haberer,1994-04-02,186.0,midfield Central Midfield,right,Unique Sports Group
4137,690429,Robert Wagner,2003-07-14,181.0,midfield Central Midfield,right,VIDA 11
4138,185077,Vincenzo Grifo,1993-04-07,180.0,Attack Left Winger,right,ROOF
4139,392163,Noah Weißhaupt,2001-09-20,181.0,Attack Left Winger,right,Unique Sports Group
4140,346900,Nishan Burkart,2000-01-31,175.0,Attack Left Winger,right,Promoesport
4141,332798,Roland Sallai,1997-05-22,183.0,Attack Right Winger,both,World Soccer Agency
4142,473050,Kevin Schade,2001-11-27,185.0,Attack Right Winger,right,Eurosportsmanagement...
4143,297583,Woo-yeong Jeong,1999-09-20,179.0,Attack Second Striker,right,Apertura Sports GmbH
4144,248999,Lucas Höler,1994-07-10,184.0,Attack Centre Forward,right,Unique Sports Group
4145,335457,Ermedin Demirovic,1998-03-25,185.0,Attack Centre Forward,right,PRO Profil GmbH
4146,42936,Nils Petersen,1988-12-06,188.0,Attack Centre Forward,right,Relatives
4147,273054,Vincent Vermeij,1994-08-09,196.0,Attack Centre Forward,right,Armand Doorn
4148,284769,Florian Müller,1997-11-13,190.0,Goalkeeper,left,PRO Profil GmbH
4149,187624,Fabian Bredlow,1995-03-02,190.0,Goalkeeper,both,SEG
4150,470816,Florian Schock,2001-05-22,200.0,Goalkeeper,right,Relatives
4151,415912,Konstantinos Mavropanos,1997-12-11,194.0,Defender Centre Back,right,Konstantinos Farras
4152,193004,Waldemar Anton,1996-07-20,189.0,Defender Centre Back,right,AKA Global GmbH
4153,160938,Marc Oliver Kempf,1995-01-28,186.0,Defender Centre Back,left,Sports360 GmbH
4154,353892,Hiroki Ito,1999-05-12,188.0,Defender Centre Back,left,Universal Sports ...
4155,470594,Clinton Mola,2001-03-15,184.0,Defender Centre Back,left,Elite Project Group ...
4156,433388,Matej Maglica,1998-09-25,198.0,Defender Centre Back,left,AKA Global GmbH
4157,293194,Borna Sosa,1998-01-21,187.0,Defender Left Back,left,CAA Stellar
4158,195246,Pascal Stenzel,1996-03-20,183.0,Defender Right Back,right,Unique Sports Group
4159,146310,Wataru Endo,1993-02-09,178.0,midfield Defensive Midfield,right,Universal Sports ...
4160,232320,Atakan Karazor,1996-10-13,191.0,midfield Defensive Midfield,right,EMG Mundial
4161,493899,Luca Bazzoli,2000-11-01,188.0,midfield Defensive Midfield,both,Soccertalk GmbH
4162,49032,Richard Weil,1988-02-06,183.0,midfield Defensive Midfield,both,Emal Wardak Sales
4163,289592,Orel Mangala,1998-03-18,178.0,midfield Central Midfield,right,M-Soccermanagement
4164,569366,Enzo Millot,2002-07-17,174.0,midfield Central Midfield,left,Klan Soccer FZCO
4165,400546,Nikolas Nartey,2000-02-22,185.0,midfield Central Midfield,left,Boutique Transfers
4166,538971,Naouirou Ahamada,2002-03-29,183.0,midfield Central Midfield,right,YA'ATS SPORTS
4167,527270,Falko Michel,2001-01-14,186.0,midfield Left Midfield,right,YOU FIRST
4168,179635,Philipp Förster,1995-02-04,188.0,midfield Attacking Midfield,left,ROOF
4169,540302,Mateo Klimowicz,2000-07-06,179.0,midfield Attacking Midfield,right,
4170,156779,Erik Thommy,1994-08-20,175.0,midfield Attacking Midfield,right,Sports360 GmbH
4171,60394,Philipp Klement,1992-09-09,175.0,midfield Attacking Midfield,left,think forward
4172,588020,Ömer Beyaz,2003-08-29,171.0,midfield Attacking Midfield,left,M-Soccermanagement
4173,472243,Lilian Egloff,2002-08-20,182.0,midfield Attacking Midfield,right,VIDA 11
4174,57995,Daniel Didavi,1990-02-21,180.0,midfield Attacking Midfield,left,Karlheinz Förster
4175,431561,Roberto Massimo,2000-10-12,182.0,Attack Left Winger,right,ROGON
4176,386786,Darko Churlinov,2000-07-11,180.0,Attack Left Winger,right,M-Soccermanagement
4177,750886,Alexis Tibidi,2003-11-03,187.0,Attack Left Winger,right,Power Soccer ...
4178,612826,Silas,1998-10-06,189.0,Attack Right Winger,right,M-Soccermanagement
4179,272278,Chris Führich,1998-01-09,181.0,Attack Right Winger,right,KL Sportsbase
4180,618425,Tanguy Coulibaly,2001-02-18,178.0,Attack Right Winger,left,
4181,369567,Sasa Kalajdzic,1997-07-07,200.0,Attack Centre Forward,right,SPOCS Global Sports
4182,616344,Tiago Tomás,2002-06-16,180.0,Attack Centre Forward,right,Proeleven S.A.
4183,610431,Wahid Faghir,2003-07-29,186.0,Attack Centre Forward,right,Boutique Transfers
4184,572919,Mohamed Sankoh,2003-10-16,183.0,Attack Centre Forward,right,The Kulture Group
4185,193534,Hamadi Al Ghaddioui,1990-09-22,190.0,Attack Centre Forward,right,Sports360 GmbH
4186,93763,Alexander Schwolow,1992-06-02,190.0,Goalkeeper,right,feel soccer GmbH
4187,471936,Oliver Christensen,1999-03-22,190.0,Goalkeeper,right,Boutique Transfers
4188,453737,Marcel Lotka,2001-05-25,190.0,Goalkeeper,right,SEG
4189,241974,Nils-Jonathan Körber,1996-11-13,189.0,Goalkeeper,right,EMG Mundial
4190,24112,Rune Jarstein,1984-09-29,192.0,Goalkeeper,right,Golden Patch ...
4191,162434,Niklas Stark,1995-04-14,190.0,Defender Centre Back,right,Sports360 GmbH
4192,227110,Jordan Torunarigha,1997-08-07,191.0,Defender Centre Back,left,11WINS
4193,432281,Márton Dárdai,2002-02-12,188.0,Defender Centre Back,left,PRO Profil GmbH
4194,692734,Linus Gechter,2004-02-27,190.0,Defender Centre Back,right,Sports360 GmbH
4195,88262,Dedryck Boyata,1990-11-28,188.0,Defender Centre Back,right,Stirr Associates
4196,605225,Christalino Atemona,2002-04-26,187.0,Defender Centre Back,right,SPOCS Global Sports
4197,533007,Marlon Morgenstern,2001-01-30,188.0,Defender Centre Back,right,
4198,117482,Cimo Röcker,1994-01-21,186.0,Defender Centre Back,left,
4199,282660,Maximilian Mittelstädt,1997-03-18,180.0,Defender Left Back,left,Sports360 GmbH
4200,364938,Fredrik Björkan,1998-08-21,180.0,Defender Left Back,left,Aneke/PMG
4201,89592,Marvin Plattenhardt,1992-01-26,181.0,Defender Left Back,left,Briem Soccer ...
4202,338032,Deyovaisio Zeefuik,1998-03-11,177.0,Defender Right Back,right,SEG
4203,282577,Lukas Klünter,1996-05-26,184.0,Defender Right Back,right,Dirk Hebel
4204,51100,Peter Pekarik,1986-10-30,177.0,Defender Right Back,right,ROGON
4205,706617,Julian Eitschberger,2004-03-05,179.0,Defender Right Back,right,B360 Sports
4206,353948,Lucas Tousart,1997-04-29,185.0,midfield Defensive Midfield,right,Hexagon
4207,423436,Santiago Ascacíbar,1997-02-25,168.0,midfield Defensive Midfield,right,Seven Group
4208,605222,Jonas Dirkner,2002-07-15,,midfield Defensive Midfield,both,ATHLEADZ
4209,261905,Suat Serdar,1997-04-11,184.0,midfield Central Midfield,right,Sports360 GmbH
4210,361068,Jurgen Ekkelenkamp,2000-04-05,188.0,midfield Central Midfield,right,CAA Stellar
4211,179643,Vladimir Darida,1990-08-08,172.0,midfield Central Midfield,right,CHOVANECSPORT
4212,471901,Jonas Michelbrink,2001-06-23,182.0,midfield Central Midfield,right,think forward
4213,392149,Julian Albrecht,2001-08-31,182.0,midfield Central Midfield,right,PRO Profil GmbH
4214,16922,Kevin-Prince Boateng,1987-03-06,186.0,midfield Attacking Midfield,right,Excellence Sport
4215,371142,Myziane Maolida,1999-02-14,182.0,Attack Left Winger,right,USFA Management
4216,358870,Dennis Jastrzembski,2000-02-20,180.0,Attack Left Winger,left,SEG
4217,654234,Anton Kade,2004-01-17,185.0,Attack Left Winger,right,Lucky 13
4218,315125,Javairô Dilrosun,1998-06-22,175.0,Attack Right Winger,left,More Than Goals
4219,279009,Marco Richter,1997-11-24,176.0,Attack Right Winger,right,Sports360 GmbH
4220,569368,Kelian Nsona,2002-05-11,189.0,Attack Right Winger,right,ROGON
4221,269601,Dong-jun Lee,1997-02-01,173.0,Attack Right Winger,right,Apertura Sports GmbH
4222,574569,Marten Winkler,2002-10-31,184.0,Attack Right Winger,left,ROOF
4223,517894,Matheus Cunha,1999-05-27,183.0,Attack Centre Forward,right,Bertolucci Sports
4224,327757,Krzysztof Piatek,1995-07-01,183.0,Attack Centre Forward,right,Fabryka Futbolu
4225,46104,Stevan Jovetic,1989-11-02,183.0,Attack Centre Forward,right,LIAN Sports Group
4226,111039,Ishak Belfodil,1992-01-12,192.0,Attack Centre Forward,right,Relatives
4227,178459,Davie Selke,1995-01-20,195.0,Attack Centre Forward,right,Sports eXcellence ...
4228,678088,Luca Wollschläger,2003-02-08,195.0,Attack Centre Forward,both,ATHLEADZ
4229,160963,Robin Zentner,1994-10-28,195.0,Goalkeeper,right,W&K Fairplay
4230,251299,Finn Dahmen,1998-03-27,188.0,Goalkeeper,right,CN Sports
4231,490609,Lasse Rieß,2001-07-27,191.0,Goalkeeper,right,ROOF Talents
4232,291200,Moussa Niakhaté,1996-03-08,190.0,Defender Centre Back,left,CAA Stellar
4233,288253,Jerry St. Juste,1996-10-19,186.0,Defender Centre Back,right,St. Juste Management
4234,384553,Luca Kilian,1999-09-01,192.0,Defender Centre Back,right,LK Management
4235,82350,Stefan Bell,1991-08-24,192.0,Defender Centre Back,right,Haspel ...
4236,126281,Alexander Hack,1993-09-08,193.0,Defender Centre Back,left,PRO Profil GmbH
4237,451906,David Nemeth,2001-03-18,191.0,Defender Centre Back,both,YOU FIRST
4238,251878,Aarón Martín,1997-04-22,180.0,Defender Left Back,left,BY AND FOR
4239,240274,Anderson Lucoqui,1997-07-06,180.0,Defender Left Back,left,FSB – ...
4240,168989,Silvan Widmer,1993-03-05,183.0,Defender Right Back,right,CAA Base Ltd
4241,43984,Daniel Brosinski,1988-07-17,178.0,Defender Right Back,right,Dirk Hebel
4242,344069,Anton Stach,1998-11-15,194.0,midfield Defensive Midfield,both,ROOF
4243,470815,Niklas Tauer,2001-02-17,183.0,midfield Defensive Midfield,right,PRO Profil GmbH
4244,35493,Stephan Fürstner,1987-09-11,178.0,midfield Defensive Midfield,both,Talcon Management
4245,357233,Leandro Barreiro,2000-01-03,174.0,midfield Central Midfield,right,CAA Stellar
4246,118847,Dominik Kohr,1994-01-31,183.0,midfield Central Midfield,right,Sports360 GmbH
4247,247555,Edimilson Fernandes,1996-04-15,190.0,midfield Central Midfield,right,IFM
4248,405689,Merveille Papela,2001-01-18,174.0,midfield Central Midfield,right,PRO Profil GmbH
4249,663189,Eniss Shabani,2003-05-29,180.0,midfield Central Midfield,right,ASBW Sport Marketing
4250,627661,Timothé Rupil,2003-06-12,171.0,midfield Central Midfield,,Unique Sports Group
4251,182574,Jean-Paul Boëtius,1994-03-22,178.0,midfield Attacking Midfield,right,CAA Stellar
4252,314398,Jae-sung Lee,1992-08-10,180.0,midfield Attacking Midfield,left,Unique Sports Group
4253,106872,Kevin Stöger,1993-08-27,175.0,midfield Attacking Midfield,left,Relatives
4254,677794,Kaito Mizuta,2000-04-08,182.0,midfield Attacking Midfield,both,RMB SPORTS
4255,333464,Romario Rösch,1999-07-01,182.0,midfield Attacking Midfield,both,Players Factory
4256,436585,Delano Burgzorg,1998-11-07,186.0,Attack Left Winger,right,PURE
4257,503160,Paul Nebel,2002-10-10,169.0,Attack Right Winger,both,PRO Profil GmbH
4258,658116,Ben Bobzien,2003-04-29,174.0,Attack Right Winger,right,ASBW Sport Marketing
4259,333647,Jonathan Burkardt,2000-07-11,183.0,Attack Centre Forward,right,PRO Profil GmbH
4260,119234,Karim Onisiwo,1992-03-17,188.0,Attack Centre Forward,right,ROOF
4261,269878,Marcus Ingvartsen,1996-01-04,187.0,Attack Centre Forward,left,People In Sport
4262,39106,Ádám Szalai,1987-12-09,193.0,Attack Centre Forward,right,Rechtsanwalt Oliver ...
4263,107775,Frederik Rönnow,1992-08-04,188.0,Goalkeeper,right,Boutique Transfers
4264,41323,Andreas Luthe,1987-03-10,195.0,Goalkeeper,right,act SPORTS GROUP
4265,203411,Jakob Busk,1993-09-12,189.0,Goalkeeper,right,Relatives
4266,698776,Niklas Petzsch,2004-06-18,,Goalkeeper,,Dirk Hebel
4267,698840,Yannic Stein,2004-09-17,,Goalkeeper,,INTEAMSPORTS
4268,284248,Paul Jaeckel,1998-07-22,186.0,Defender Centre Back,right,Karl M. Herzog ...
4269,187491,Timo Baumgartl,1996-03-04,190.0,Defender Centre Back,right,CN Sports
4270,94201,Robin Knoche,1992-05-22,189.0,Defender Centre Back,right,Sports360 GmbH
4271,354340,Rick van Drongelen,1998-12-20,188.0,Defender Centre Back,left,SEG
4272,153555,Sebastian Griesbeck,1990-10-03,189.0,Defender Centre Back,right,Haspel ...
4273,699702,Mathis Bruns,2004-03-31,192.0,Defender Centre Back,,B360 Sports
4274,361575,Tymoteusz Puchacz,1999-01-23,180.0,Defender Left Back,left,Fabryka Futbolu
4275,72792,Niko Gießelmann,1991-09-26,182.0,Defender Left Back,left,SMG GmbH
4276,53437,Bastian Oczipka,1989-01-12,185.0,Defender Left Back,left,Sports360 GmbH
4277,370789,Julian Ryerson,1997-11-17,183.0,Defender Right Back,right,CAA Base Ltd
4278,75921,Christopher Trimmel,1987-02-24,189.0,Defender Right Back,right,ROOF
4279,124410,Rani Khedira,1994-01-27,189.0,midfield Defensive Midfield,right,NGM SPORTS
4280,234029,Grischa Prömel,1995-01-09,184.0,midfield Central Midfield,right,Unique Sports Group
4281,454863,András Schäfer,1999-04-13,178.0,midfield Central Midfield,both,EM Sports Consulting
4282,168543,Levin Öztunali,1996-03-15,184.0,midfield Central Midfield,right,CAA Stellar
4283,94137,Kevin Möhwald,1993-07-03,182.0,midfield Central Midfield,right,Karl M. Herzog ...
4284,548803,Fabio Schneider,2002-07-31,183.0,midfield Central Midfield,right,B360 Sports
4285,692713,Maximilian Somnitz,2003-06-09,189.0,midfield Central Midfield,,B360 Sports
4286,164759,Pawel Wszolek,1992-04-30,186.0,midfield Right Midfield,right,KFM
4287,451403,Laurenz Dehl,2001-12-12,181.0,midfield Right Midfield,both,
4288,79377,Genki Haraguchi,1991-05-09,178.0,midfield Attacking Midfield,right,PRO Profil GmbH
4289,421726,Keita Endo,1997-11-22,175.0,midfield Attacking Midfield,right,UDN SPORTS
4290,188888,Sheraldo Becker,1995-02-09,180.0,Attack Second Striker,right,Sports360 GmbH
4291,295313,Taiwo Awoniyi,1997-08-12,183.0,Attack Centre Forward,right,ROOF
4292,94771,Andreas Voglsammer,1992-01-09,177.0,Attack Centre Forward,right,Breeze Sports GmbH
4293,186988,Sven Michel,1990-07-15,177.0,Attack Centre Forward,left,Karl M. Herzog ...
4294,207597,Cedric Teuchert,1997-01-14,182.0,Attack Centre Forward,right,ROOF
4295,117432,Kevin Behrens,1991-02-03,185.0,Attack Centre Forward,both,B O K S
4296,142281,Anthony Ujah,1990-10-14,180.0,Attack Centre Forward,right,ROOF
4297,356118,Suleiman Abdullahi,1996-12-10,185.0,Attack Centre Forward,right,Aneke/PMG
4298,160929,Marvin Schwäbe,1995-04-25,190.0,Goalkeeper,right,CN Sports
4299,84938,Timo Horn,1993-05-12,192.0,Goalkeeper,left,Sports360 GmbH
4300,607720,Jonas Urbig,2003-08-08,189.0,Goalkeeper,both,ROOF
4301,227089,Matthias Köbbing,1997-05-28,196.0,Goalkeeper,both,Haspel ...
4302,236981,Timo Hübers,1996-07-20,190.0,Defender Centre Back,right,Timo Hübers
4303,286779,Jorge Meré,1997-04-17,182.0,Defender Centre Back,right,Gelu Rodríguez
4304,303219,Julian Chabot,1998-02-12,195.0,Defender Centre Back,left,PRO Profil GmbH
4305,84150,Rafael Czichos,1990-05-14,187.0,Defender Centre Back,left,ROOF
4306,108537,Jonas Hector,1990-05-27,185.0,Defender Left Back,left,act SPORTS GROUP
4307,231586,Jannes Horn,1997-02-06,186.0,Defender Left Back,left,Dirk Hebel
4308,469949,Noah Katterbach,2001-04-13,180.0,Defender Left Back,left,ROGON
4309,160968,Benno Schmitz,1994-11-17,182.0,Defender Right Back,right,Kögl & Partner GmbH
4310,272812,Kingsley Ehizibue,1995-05-25,189.0,Defender Right Back,right,Iconics Management
4311,244940,Salih Özcan,1998-01-11,183.0,midfield Defensive Midfield,right,Dirk Hebel
4312,290587,Ellyes Skhiri,1995-05-10,185.0,midfield Defensive Midfield,right,CAA Stellar
4313,287188,Dejan Ljubicic,1997-10-08,187.0,midfield Defensive Midfield,right,Dirk Hebel
4314,205544,Niklas Hauptmann,1996-06-27,176.0,midfield Central Midfield,left,T21plus
4315,490581,Mathias Olesen,2001-03-21,188.0,midfield Central Midfield,both,PESM
4316,153678,Kingsley Schindler,1993-07-12,183.0,midfield Right Midfield,right,11WINS
4317,232418,Ondrej Duda,1994-12-05,181.0,midfield Attacking Midfield,right,CAA Stellar
4318,147485,Louis Schaub,1994-12-29,177.0,midfield Attacking Midfield,left,YOU FIRST
4319,428189,Tomás Ostrák,2000-02-05,176.0,midfield Attacking Midfield,right,BMG-SPORT
4320,106270,Florian Kainz,1992-10-24,176.0,Attack Left Winger,both,YOU FIRST
4321,522084,Marvin Obuz,2002-01-25,182.0,Attack Left Winger,right,Dirk Hebel
4322,472249,Jan Thielmann,2002-05-26,178.0,Attack Right Winger,right,Relatives
4323,112935,Mark Uth,1991-08-24,185.0,Attack Centre Forward,left,Sports360 GmbH
4324,50512,Anthony Modeste,1988-04-14,188.0,Attack Centre Forward,right,Wasserman
4325,147573,Sebastian Andersson,1991-07-15,190.0,Attack Centre Forward,right,People In Sport
4326,553285,Tim Lemperle,2002-02-05,189.0,Attack Centre Forward,right,ROGON
4327,78339,Rafal Gikiewicz,1987-10-26,190.0,Goalkeeper,right,Wasserman
4328,146714,Tomas Koubek,1992-08-26,197.0,Goalkeeper,right,SPORT INVEST
4329,392124,Daniel Klein,2001-03-13,193.0,Goalkeeper,right,Sport Business ...
4330,314295,Reece Oxford,1998-12-16,190.0,Defender Centre Back,right,CAA Base Ltd
4331,278343,Felix Uduokhai,1997-09-09,192.0,Defender Centre Back,left,CN Sports
4332,106405,Jeffrey Gouweleeuw,1991-07-10,187.0,Defender Centre Back,right,SEG
4333,569349,Frederik Winther,2001-01-04,190.0,Defender Centre Back,left,Nordic Sky
4334,520468,Iago,1997-03-23,181.0,Defender Left Back,left,C.R
4335,288429,Mads Pedersen,1996-09-01,174.0,Defender Left Back,left,Nordic Sky
4336,522245,Lasse Günther,2003-03-21,183.0,Defender Left Back,left,11WINS
4337,353826,Robert Gumny,1998-06-04,182.0,Defender Right Back,right,Fabryka Futbolu
4338,146163,Raphael Framberger,1995-09-06,179.0,Defender Right Back,right,Kögl & Partner GmbH
4339,251302,Niklas Dorsch,1998-01-15,178.0,midfield Defensive Midfield,right,CN Sports
4340,189475,Carlos Gruezo,1995-04-19,172.0,midfield Defensive Midfield,right,Seth Sports
4341,57845,Tobias Strobl,1990-05-12,188.0,midfield Defensive Midfield,right,CN Sports
4342,664973,Dikeni Salifou,2003-06-08,191.0,midfield Defensive Midfield,right,ROOF Talents
4343,296397,Arne Maier,1999-01-08,186.0,midfield Central Midfield,right,11WINS
4344,63022,Jan Moravek,1989-11-01,180.0,midfield Central Midfield,right,MSG-Agency
4345,588747,Tim Civeja,2002-01-04,180.0,midfield Central Midfield,both,fair-sport GmbH
4346,476498,Dominic Schmidt,2001-03-12,185.0,midfield Central Midfield,right,"PRO Profil GmbH, U23"
4347,249157,Fredrik Jensen,1997-09-09,183.0,midfield Attacking Midfield,right,V4S
4348,345886,Rubén Vargas,1998-08-05,179.0,Attack Left Winger,right,IFM
4349,42783,André Hahn,1990-08-13,185.0,Attack Right Winger,right,Sports360 GmbH
4350,283001,Noah Joel Sarenren Bazee,1996-08-21,183.0,Attack Right Winger,right,Rummenigge Sport ...
4351,38410,Daniel Caligiuri,1988-01-15,182.0,Attack Right Winger,right,Caligiuri Sports
4352,627207,Ricardo Pepi,2003-01-09,185.0,Attack Centre Forward,right,SXI
4353,120205,Michael Gregoritsch,1994-04-18,193.0,Attack Centre Forward,left,ROGON
4354,345468,Andi Zeqiri,1999-06-22,185.0,Attack Centre Forward,left,Gold Kick SA
4355,152963,Florian Niederlechner,1990-10-24,187.0,Attack Centre Forward,right,Haspel ...
4356,377387,Sergio Córdova,1997-08-09,188.0,Attack Centre Forward,right,JV SPORTS SL
4357,90024,Alfred Finnbogason,1989-02-01,184.0,Attack Centre Forward,right,Relatives
4358,405568,Maurice Malone,2000-08-17,187.0,Attack Centre Forward,left,ROOF
4359,85941,Stefan Ortega,1992-11-06,185.0,Goalkeeper,right,neblung ...
4360,68410,Stefanos Kapino,1994-03-18,196.0,Goalkeeper,right,feel soccer GmbH
4361,366974,Oscar Linnér,1997-02-23,199.0,Goalkeeper,right,
4362,606301,Arne Schulz,2003-03-23,190.0,Goalkeeper,,ROGON
4363,334221,Amos Pieper,1998-01-17,192.0,Defender Centre Back,right,Sports360 GmbH
4364,216804,Joakim Nilsson,1994-02-06,187.0,Defender Centre Back,left,ROOF
4365,340521,Guilherme Ramos,1997-08-11,191.0,Defender Centre Back,right,Proeleven S.A.
4366,403808,Andrés Andrade,1998-10-16,187.0,Defender Centre Back,left,RELC SPORTS INC.
4367,187105,Mike van der Hoorn,1992-10-15,190.0,Defender Centre Back,right,V4S
4368,285951,Nathan de Medina,1997-10-08,183.0,Defender Centre Back,right,Relatives
4369,596481,Kenson Pierre Bauer,2003-07-31,185.0,Defender Centre Back,left,
4370,504147,George Bello,2002-01-22,170.0,Defender Left Back,left,Wasserman
4371,309393,Lennart Czyborra,1999-05-03,181.0,Defender Left Back,left,Teamgeist ...
4372,185164,Jacob Barrett Laursen,1994-11-17,179.0,Defender Left Back,left,MB Sports
4373,147038,Cédric Brunner,1994-02-17,180.0,Defender Right Back,right,ROOF
4374,152317,Manuel Prietl,1991-08-03,187.0,midfield Defensive Midfield,right,YOU FIRST
4375,334186,Fabian Kunze,1998-06-14,191.0,midfield Defensive Midfield,right,SPANIER ...
4376,606308,Julian Frommann,2003-04-11,188.0,midfield Defensive Midfield,right,
4377,189073,Marcel Hartel,1996-01-19,177.0,midfield Central Midfield,both,Dirk Hebel
4378,333516,Sebastian Vasiliadis,1997-10-04,177.0,midfield Central Midfield,right,Guido Walter
4379,697144,Burak Ince,2004-01-20,181.0,midfield Central Midfield,left,GROW
4380,28947,Gonzalo Castro,1987-06-11,172.0,midfield Central Midfield,right,Sports360 GmbH
4381,118397,Alessandro Schöpf,1994-02-07,178.0,midfield Right Midfield,right,EMG Mundial
4382,307052,Masaya Okugawa,1996-04-14,177.0,midfield Attacking Midfield,both,Yu Matoji
4383,606307,Vladislav Cherny,2003-06-21,172.0,midfield Attacking Midfield,right,ROGON U23
4384,815888,Cem-Ali Dogan,2004-07-19,,Attack,,FG Sports GmbH
4385,284010,Robin Hack,1998-08-27,176.0,Attack Left Winger,right,CN Sports
4386,533295,Patrick Wimmer,2001-05-30,182.0,Attack Right Winger,,More than Sport GmbH
4387,275423,Christian Gebauer,1993-12-20,187.0,Attack Right Winger,right,Future Sports ...
4388,317740,Florian Krüger,1999-02-13,186.0,Attack Centre Forward,,feel soccer GmbH
4389,294534,Janni Serra,1998-03-13,193.0,Attack Centre Forward,left,Headtrick GmbH & ...
4390,477109,Bryan Lasme,1998-11-14,194.0,Attack Centre Forward,right,Hexagon
4391,78147,Fabian Klos,1987-12-02,194.0,Attack Centre Forward,right,KL Sportsbase
4392,40792,Manuel Riemann,1988-09-09,186.0,Goalkeeper,right,ROOF
4393,61989,Michael Esser,1987-11-22,198.0,Goalkeeper,right,Robert Schneider
4394,553282,Tjark Ernst,2003-03-15,193.0,Goalkeeper,both,BMS Sportconsulting ...
4395,452192,Paul Grave,2001-04-10,193.0,Goalkeeper,right,FG Sports GmbH
4396,467563,Armel Bella-Kotchap,2001-12-11,190.0,Defender Centre Back,right,Relatives
4397,334207,Maxim Leitsch,1998-05-18,189.0,Defender Centre Back,left,Sports360 GmbH
4398,343959,Erhan Masovic,1998-11-22,189.0,Defender Centre Back,both,Relatives
4399,63489,Vasilios Lampropoulos,1990-03-31,185.0,Defender Centre Back,right,WoS
4400,154578,Saulo Decarli,1992-02-04,188.0,Defender Centre Back,right,Relatives
4401,154396,Danilo Soares,1991-10-29,170.0,Defender Left Back,left,TDL Sports ...
4402,148967,Konstantinos Stafylidis,1993-12-02,178.0,Defender Left Back,left,ROGON
4403,452222,Moritz Römling,2001-04-30,186.0,Defender Left Back,left,FG Sports GmbH
4404,186477,Herbert Bockhorn,1995-01-31,176.0,Defender Right Back,right,ROOF
4405,121686,Cristian Gamboa,1989-10-24,175.0,Defender Right Back,right,Wasserman
4406,111266,Anthony Losilla,1986-03-10,185.0,midfield Defensive Midfield,right,Soccertalk GmbH
4407,280575,Elvis Rexhbecaj,1997-11-01,182.0,midfield Central Midfield,left,Soccertalk GmbH
4408,260655,Eduard Löwen,1997-01-28,188.0,midfield Central Midfield,right,Soccer and more
4409,443331,Patrick Osterhage,2000-02-01,186.0,midfield Central Midfield,left,H.S.P. ...
4410,41458,Robert Tesche,1987-05-27,182.0,midfield Central Midfield,right,
4411,199633,Raman Chibsah,1993-03-10,177.0,midfield Central Midfield,right,Keyscout Football
4412,232144,Milos Pantovic,1996-07-07,186.0,midfield Attacking Midfield,right,ROOF
4413,93837,Tom Weilandt,1992-04-27,186.0,midfield Attacking Midfield,right,EMG Mundial
4414,190289,Gerrit Holtmann,1995-03-25,185.0,Attack Left Winger,left,Relatives
